content,dept
저는 '여객자동차운송사업운송약관(자동차대여사업대여 약관) 신고'의 절차와 관련하여 문의드립니다. 이에 대한 자세한 안내와 처리 방법을 부탁드립니다.,도시건설국 교통과
"저는 여객자동차운송사업 등록과 관련해 문제가 발생하여 민원을 제기하고자 합니다. 등록 신청서를 온라인으로 제출했으나, 처리 상태를 확인할 수 없습니다. 신청서 제출 후 2주가 지났지만 답변이 오지 않아 매우 불안합니다. 이 문제를 빠른 시일 내에 처리해주시면 감사하겠습니다.",도시건설국 교통과
저는 여객 자동차 운송사업을 시작하려고 합니다. 관련하여 등록에 필요한 서류나 절차 등이 무엇인지 자세히 알려주시면 감사하겠습니다.,도시건설국 교통과
"안녕하세요, 성폭력피해자보호시설 변경인가신청에 대한 민원을 올립니다.

저희 동네에 위치한 성폭력피해자보호시설(명칭: XX보호소)의 장소를 변경하고자 합니다. 현재의 시설이 여러모로 불편함을 겪고 있어 새로운 장소로의 이전을 요청하고자 합니다.

또한, 기존 시설의 장(이하, XX님)이 교체됨으로써 새로운 시설의 장을 지정해주시기를 부탁드립니다.

인가신청 승인 시 새로운 시설의 입소정원 역시 확인 부탁드립니다.

감사합니다.",주민생활국 복지지원과
"성폭력피해자보호시설의 소재지와 명칭, 시설의 장, 입소정원에 변경이 필요한 경우 해당 사항에 대한 변경인가신청을 하고자 합니다. 관련 절차 및 필요한 서류가 있다면 안내 부탁드리겠습니다. 감사합니다.",주민생활국 복지지원과
"거주지 주변에서 건설업양도신고가 있어 건설업체가 이사할 예정인데, 관련하여 인허가 및 착공 전에 신중한 검토와 투명한 정보제공 등 주민의 이해를 얻을 수 있는 방안을 마련해 주시길 바랍니다. 처리 결과는 신속한 처리 및 주민 안전 및 만족도를 고려하여 검토하여 주시길 부탁드립니다.",자치행정국 시장경제과
"주변에 건설현장이 생겼다는 소문을 듣고, 건설업체에 양도신고를 했지만 지금까지도 시공이 계속되고 있습니다. 주민들은 소음과 진동으로 인한 피로감과 건강 문제를 겪고 있으며, 빨리 조치해 주시기를 바랍니다.",자치행정국 시장경제과
자동차 정기점검 연장을 신청합니다. 이에 필요한 서류나 절차가 있다면 안내 부탁드립니다. 감사합니다.,도시건설국 교통과
자동차 정기점검 연장을 신청합니다. 감사합니다.,도시건설국 교통과
"저희 동네에 최근 들어 가정폭력 상담원 교육훈련시설이 들어섰는데, 여기서 일어나는 소란으로 인해 많은 이웃들이 불안감을 느끼고 있습니다. 특히 밤늦게까지 이어지는 소음은 심각한 문제입니다. 이에 대해 관련 기관에서 조치를 취해주시면 감사하겠습니다.",주민생활국 복지지원과
가정폭력 상담원 교육훈련시설에 대한 소음으로 인해 주변 주민들의 휴식을 방해받고 있습니다. 가급적 조치를 취해주시기 바랍니다.,주민생활국 복지지원과
여객자동차터미널 위치나 규모 변경 여부에 대해 문의드립니다. 해당 지역 주민들은 이에 대한 정보를 빠르게 확인하고 싶어 합니다. 미리 정보를 제공해 주시면 감사하겠습니다.,도시건설국 교통과
여객자동차터미널의 위치와 규모 변경으로 인해 이에 따른 시끄러움과 주차 문제 등으로 인해 주변 주민들이 불편함을 겪고 있습니다. 이 문제를 해결할 수 있는 방안을 고려하여 주시기 바랍니다.,도시건설국 교통과
건물의 용도를 변경하여 사용승인을 받기 위해 민원을 제출합니다. 관련 서류와 자료를 첨부하여 신속한 처리 부탁드립니다.,도시건설국 건축과
건축물 용도변경 사용승인 신청에 대한 민원입니다. 빠른 처리 부탁드립니다.,도시건설국 건축과
"저희 동네에는 위생용품 제조업체가 많은데, 최근에도 불량 제품이 많아져서 걱정입니다. 저희 동네 영업자들이 영업신고를 하지 않는 경우도 많아서 위생에 대한 우려가 늘고 있어요. 이에 따라 위생용품 관련 영업신고를 의무화하거나, 단속 강화 등의 대책이 필요합니다. 이 문제에 대해 조속한 해결 부탁드립니다.",주민생활국 위생과
'위생용품 제조업 등 영업신고' 관련하여 필요한 절차와 서류가 불명확하여 불편함을 느끼고 있습니다. 빠른 해결 부탁드립니다.,주민생활국 위생과
화물자동차 운송사업 영업소허가 관련하여 인근 입주민으로서 걱정 사항이 있어서 민원 접수를 합니다. 주변 산업 단지로 인해 화물차량의 이동량이 늘어나고 있어서 환경문제와 교통체증 등의 문제가 우려됩니다. 이에 따라 영업소허가 심사 과정에서 이러한 사항들이 반영될 수 있도록 요청합니다. 감사합니다.,도시건설국 교통과
"화물자동차 운송사업 영업소허가에 대해 문의드립니다. 저희 동네에는 해당 자동차 운송사업 영업소가 많아졌는데, 이에 따른 주변 주민들의 소음 등 불편사항이 발생하고 있습니다. 이에 대한 관리체계 및 규제 강화와 함께, 영업소허가 심사과정의 투명성과 공정성을 보장해 주시기를 바랍니다.",도시건설국 교통과
"안녕하세요, 제가 건물을 지을 계획이 있는데 토지형질변경, 토석채취, 죽목벌채, 토지분할, 물건적치 등의 행위가 필요하여 행위허가(신고)를 신청하고자 합니다. 처리 부탁드립니다.",도시건설국 토지정보과
"(담당자 성함)님, 저희 동네에서 (토지형질변경/토석채취/죽목벌채/토지분할/물건적치) 등의 행위를 하려고 합니다. 따라서, 관련 법령에 따라 신청을 해서 허가를 받아야 한다는 것을 알고 있습니다.

이에 저는 (토지위치 및 소유자명, 신청자명 등)으로, 위와 같은 행위를 하기 위해 행위허가(신고)를 신청합니다. 필요한 서류를 제출하며, 관련 절차를 수행하겠습니다.

담당자님께서는 신청서를 검토하신 뒤, 허가 여부와 관련 안내를 부탁드립니다. 감사합니다.",도시건설국 토지정보과
"안녕하세요. 제가 사는 동네에는 전통시장이 있습니다. 그런데 최근에 거기에서는 거래가 줄어들고, 업주들도 힘들어하고 있습니다. 이런 상황에서 전통시장을 인정해주시면 좀 더 많은 관심과 지원이 들어와서 동네 상권을 활성화시키는데 도움이 될 것 같습니다. 감사합니다.",자치행정국 시장경제과
"전통시장 인정신청에 대해 제가 찬성합니다. 전통시장은 우리 지역의 역사와 문화를 담은 소중한 장소이며, 지역 상인들의 생계를 지탱하는 중요한 역할을 합니다. 인정을 통해 전통시장을 보호하고 발전시키는 노력이 이루어져야 한다고 생각합니다.",자치행정국 시장경제과
"저는 의료기기 수리업을 운영하는 업체의 대표자이고, 최근에 의료기기판매업을 추가하고자 하여 변경신고를 하려고 합니다. 이에 따라 관련 서류 작성과 절차를 진행하려고 하는데, 공공기관에 필요한 추가 서류와 절차가 있는지 확인 부탁드립니다. 감사합니다.",보건소
"의료기기판매업 변경신고 관련하여, 변경이 성공적으로 이루어졌습니다. 감사합니다.",보건소
"최근 저희 동네에서 지하수개발허가가 부여된 사실을 알게 되었습니다. 이로 인해 지하수 개발로 인한 지하수 매장량 증가와 수질 변화에 대한 우려가 있어, 이에 대한 조치를 취해주시기 바랍니다. 주민들의 안전과 건강을 위해 빠른 조치 부탁드립니다.",주민생활국 녹색환경과
"저희 동네에서 지하수개발허가를 받은 공사가 너무 시끄럽고 불편해서 불만을 제기합니다. 소음과 진동이 일상생활에 부정적인 영향을 미치고 있으며, 건설현장에서 발생한 먼지와 토사로 인해 건강에도 악영향이 있습니다. 이 문제를 조속히 해결해 주시길 바랍니다.",주민생활국 녹색환경과
"안녕하세요, 저는 현재 의료기기 판매업신고를 하려고 합니다. 제가 필요로 하는 서류와 절차에 대해 알고 싶습니다. 감사합니다.",보건소
"제가 건강을 위해 의료기기를 구매하고자 하는데, 해당 업체가 '의료기기판매업신고'를 하지 않은 것 같습니다. 관련법에 따라 신고가 필수적이라는 것을 알고 있는데, 이에 대한 조치를 취해주시면 감사하겠습니다.",보건소
기계식 주차장 보수업이 변경되어 주민들은 불편을 겪고 있습니다. 보수업 변경으로 인한 주변 교통 체증 및 차량 진입 불편 등으로 인해 주민들은 불만을 표명하고 있습니다. 이 문제에 대해 조속한 조치를 취하여 보수업이 원래의 상태로 복구되길 바랍니다.,도시건설국 교통과
기계식 주차장의 보수 수업 일정 변경에 관해 문의드립니다. 변경된 일정에 대한 안내 부탁드립니다.,도시건설국 교통과
