content,dept
"노인요양시설 이용 중인데, 지속적인 비용 부담이 크게 느껴져 양로시설이나 노인공동생활가정 등 다른 경로를 찾아보려 합니다. 그러나 이전에 지불한 비용의 환급과 관련하여 어떤 절차가 필요한지 문의드립니다. 가능한 빠른 답변 부탁드립니다.",복지문화국 가족복지과
제가 요청드리는 민원은 '양로시설·노인공동생활가정·노인복지주택·노인요양시설·노인요양공동생활가정 비용수납신고'와 관련된 것입니다. 해당 시설에서 발생한 비용 수납 관련 문제로 인해 신고해야 합니다. 감사합니다.,복지문화국 가족복지과
"노인주거복지시설 설치신고 관련하여, 지역 내 노인 생활환경 개선을 위해 시설 설치가 필요하다는 민원을 제기합니다. 해당 문제에 대한 빠르고 성실한 처리를 부탁드립니다.",복지문화국 가족복지과
주변에 노인주거복지시설을 설치하는 것에 대해 지지합니다. 현재까지는 노인들이 살 수 있는 안전하고 편안한 공간이 부족한 상황이기 때문입니다. 노인들이 안식처를 찾을 수 있는 공간이 많아질수록 지역사회의 화합과 발전에 도움이 될 것입니다.,복지문화국 가족복지과
저는 저희 동네에 있는 상가 주변에 일시적으로 차량 주차가 금지되는 도로점용허가가 발급되었습니다. 이로 인해 주변 주민들의 불편함이 예상되어 해당 사항에 대해 민원 신청을 하고자 합니다. 이 문제를 해결하기 위해서는 어떠한 조치가 필요한지 조속한 처리 부탁드립니다.,도시국 도시경관과
도로점용허가 (일시)에 대한 신청서를 제출했으나 아직 결과를 받지 못했습니다. 문의드립니다.,도시국 도시경관과
공작물축조로 인해 인근 주민들의 안전과 환경이 심각하게 위협받고 있습니다. 따라서 관련 법규에 따라 적극적으로 조치를 취해주시기를 요청드립니다. 이에 대한 빠른 처리를 부탁드립니다.,도시국 건축주택과
저희 동네에 있는 건축물 중에 공작물축조물인 것 같습니다. 이에 신고드립니다. 확인 부탁드립니다.,도시국 건축주택과
외국인이 토지취득허가를 받는 것에 대해 우리 동네 주민들은 우려를 느끼고 있습니다. 주변에는 이미 외국인 소유의 부동산으로 인한 공공시설 공급 부족이나 치안 등의 문제가 발생하고 있어서 이번에도 같은 문제가 생길 수 있다는 걱정이 큽니다. 이에 대해 해당 공공기관에서는 신중한 검토를 통해 외국인 토지취득허가를 부여할지에 대해 주민들에게 충분한 설명과 공지를 해주시기 바랍니다.,안전행정국 민원토지과
외국인의 토지취득 허가가 지나치게 쉽게 이루어지고 있다는 것에 대한 우려가 있습니다. 이에 대한 대책을 마련해 주시기를 요청드립니다.,안전행정국 민원토지과
"저희 동네 공원에서 낯선 사람들이 공공장소내 금연 및 음주, 소음 행위 등으로 인해 주민들에게 불쾌감을 주고 있습니다. 이에 대해 빠른 조치가 취해지길 바라며 신고합니다. 처리 결과에 대한 통보 부탁드립니다.",도시국 건축주택과
"저희 동네 공원에서 행위를 관찰하고, 그것이 공원 이용규칙에 어긋나는 것 같습니다. 이에 해당 행위에 대해 신고드립니다. 신속하게 조치를 취해주시기 바랍니다.",도시국 건축주택과
지하수개발·이용시공업에 대한 등록신청 및 변경등록신청을 하고 싶습니다. 이에 처리 부탁드립니다.,환경건설국 환경자원과
"지하수개발·이용시공업의 등록신청이나 변경등록신청에 대해 문의드립니다.접수일자와 처리기간, 필요서류, 접수방법 등 자세한 안내를 부탁드립니다.",환경건설국 환경자원과
저는 동력 수상레저기구를 등록하고자 합니다. 관련 제반 사항을 확인하여 필요 서류와 절차를 완료하겠습니다. 감사합니다.,복지문화국 문화관광과
동력 수상레저기구 등록 관련하여 민원을 제기합니다. 가능한 빠른 시일 내에 등록 절차를 처리해 주시길 부탁드립니다.,복지문화국 문화관광과
저는 우리 동네에 동물약국이 없어서 불편합니다. 동물약국을 개설하기 위해 어떤 절차를 따라야 하는지 궁금합니다. 동물약국을 개설하기 위한 등록 절차나 필요한 서류 등을 상세히 안내해주시면 감사하겠습니다. 이에 대한 처리 상황을 말씀해주시면 감사하겠습니다.,행정지원국 경제과
"저는 이 지역 주민 중 한 명으로서 동물약국 개설등록에 대해 문의드리고 싶습니다. 개인적인 이유로 동물약국을 개설하려고 하는데, 어떤 절차와 서류가 필요한지 알고 싶습니다. 또한, 필요한 비용과 예상 일정 등에 대해도 알고 싶습니다. 빠른 답변 부탁드립니다.",행정지원국 경제과
제가 운영하고 있는 임대사업에 대해 사업자 등록사항이 변경되어 신고하고자 합니다. 처리 부탁드립니다.,도시국 건축주택과
단순히 알려드립니다. 현재 주민으로서 임대사업자 등록사항이 변경됐습니다. 이에 따라 관련 신고를 하고자 합니다. 부탁드립니다.,도시국 건축주택과
"안녕하세요, 공유수면 점용 사용 허가 신청 관련하여 문의드립니다. 저희는 해당 지역에서 건물 건설 계획을 가지고 있는데, 공유수면에 대한 사용 허가가 필요해 문의드리고자 합니다. 관련된 필요 서류나 절차가 있다면 안내 부탁드립니다. 이에 대한 처리 부탁드립니다. 감사합니다.",도시국 건설안전과
저는 근처 공원에서 재미있는 수상 스포츠를 즐기기 위해 공유수면 점용 사용 허가를 신청합니다. 부디 신속히 처리해 주시길 부탁드립니다.,도시국 건설안전과
"안녕하세요, 제가 거주하는 지역에서 개발행위허가(토지형질변경·토석채취·공작물설치·토지분할·물건적치)를 신청하고자 합니다. 관련 서류와 절차에 대해 안내 부탁드립니다. 감사합니다.",도시국 건설방재과
"저희 동네 주변에 토지형질변경과 토석채취, 그리고 공작물 설치로 인해 불편한 점이 많습니다. 또한 토지분할과 물건적치로 인한 이웃 간 갈등도 발생하고 있습니다. 따라서 주민으로서 개발행위허가에 대한 제안을 요청합니다. 앞으로도 지역의 안전과 품질적인 삶을 지키기 위해 노력해주시기 바랍니다. 감사합니다.",도시국 건설방재과
저희 동네에 가정폭력피해자 보호시설 인가가 신청되어 있는 것으로 알고 있습니다. 그런데 아직까지 시설이 인가되지 않아서 많은 이들이 안전한 곳에서 보호를 받지 못하고 있습니다. 이 문제를 빠른 시일 내에 해결해주시면 감사하겠습니다.,주민생활지원국 주민복지과
우리 동네에 가정폭력피해자 보호시설이 인가될 것을 청원합니다.,주민생활지원국 주민복지과
"관광사업계획 변경 승인으로 인해 주거지역 근처에 대규모 관광시설이 건설될 예정이라는 소식에 대해 우리 동네 주민들은 큰 우려와 불안감을 느끼고 있습니다. 이에 대한 민원처리 부탁드리며, 주변 환경과 주민들의 생활에 지장이 없도록 최선을 다해주시기 바랍니다. 감사합니다.",주민생활지원국 문화관광과
저희 동네에는 관광사업계획 변경이 있었다고 합니다. 그러나 이에 대한 승인 여부가 미묘하게 남아있어 우리 주민들은 불편함을 느끼고 있습니다. 당장 승인을 해 주시면 주민들이 크게 감사할 것입니다.,주민생활지원국 문화관광과
옥외광고물 등의 표시기간 연장허가(신고) 관련하여 문의드립니다. 제가 운영하는 상호명 [ABC아이스크림]의 옥외광고물 표시기간이 만료되어 연장허가(신고)를 신청하고자 합니다. 관련서류를 작성하여 제출해야 하나요? 처리 기간이 얼마나 소요되는지도 궁금합니다. 답변 부탁드립니다.,도심재생지원단
옥외광고물 등의 표시기간 연장허가(신고)에 대한 민원 신청 결과 안내드립니다. 해당 요청에 대해 귀 기관에서는 승인하여 옥외광고물 등의 표시기간 연장이 허가되었습니다. 감사합니다.,도심재생지원단
"저희 동네에 공공하수도 공사가 진행되어 현재 작업 중인데, 몇 가지 문제가 발생하고 있습니다. 다른 건물들과는 다르게 우리 건물에서는 공사 후 배수가 제대로 되지 않아 불쾌한 냄새와 물이 찰 일이 자주 생기고 있습니다. 이로 인해 건강에 문제가 생길 우려가 있으니 조속한 해결이 필요합니다. 또한, 공사 중에 발생하는 먼지와 소음으로 인해 주민들의 생활이 불편함을 겪고 있습니다. 따라서, 공사 허가 취소나 추가 대책 마련 등 적극적인 조치를 요청드립니다. 감사합니다.",도시국 건설안전과
"제가 거주하는 지역에서 공공하수도 공사의 변경, 유지, 혹은 폐지에 대한 허가가 필요합니다. 관련된 절차와 이에 대한 처리 상황에 대해 안내 부탁드립니다.",도시국 건설안전과
"안녕하세요. 동물용 의료기기 판매업과 임대업을 하고 있는데, 해당 업종에 필요한 신고서류에 대한 문의드립니다. 실제로 사용하는 동물용 의료기기들이 안전하고 효과적으로 사용될 수 있도록 적법한 신고와 절차가 필수적입니다. 관련된 자세한 정보와 신고를 위한 절차에 대해 안내 부탁드립니다. 감사합니다.",행정지원국 경제과
"저는 동물을 키우고 있는 시민으로써, 동물용 의료기기를 구매하고자 하는데 판매업이나 임대업에 대한 정보가 부족하다는 점으로 인해 불편을 겪고 있습니다. 따라서, 해당 업체에 대한 신고 절차나 참고할 수 있는 정보를 작성하여 공유해주시면 감사하겠습니다.",행정지원국 경제과
"제가 거주하는 지역에 위치한 노인의료복지시설을 폐지하고, 휴지신고가 접수되어 불편을 겪고 있습니다. 이 문제에 대해서 빠른 조치를 취해주시기를 바랍니다. 감사합니다.",주민생활지원국 주민복지과
"노인의료복지시설 폐지 및 휴지 신고 관련하여, 이 지역 주민으로서 매우 심각한 문제가 발생하고 있습니다. 이를 해결하기 위해 빠른 조치를 취해주시기 바랍니다.",주민생활지원국 주민복지과
"안녕하세요. 굴착행위 종료신고에 관한 주민 민원을 제출합니다. 지하수에 영향을 미치는 굴착행위가 종료되었음을 신고하며, 관련 확인 및 조치 부탁드립니다. 감사합니다.",주민생활지원국 환경과
"""안녕하세요, 저희 동네에서 진행된 지하수에 영향을 미치는 굴착행위 종료신고와 관련하여, 해당 작업이 성공적으로 종료되었음을 알리고 싶습니다. 이로써 지하수 관련 문제가 해결되어 더 나은 생활환경을 누릴 수 있게 되었습니다. 감사합니다.""",주민생활지원국 환경과
개인하수처리시설 설계 시공업 등록(변경)에 관한 민원을 제출합니다. 처리 부탁 드립니다.,주민생활지원국 환경과
"'개인하수처리시설 설계 시공업 등록(변경)' 관련하여, 제가 해당 업무를 완료하기 위한 필요서류와 절차를 안내해주시기 바랍니다. 감사합니다.",주민생활지원국 환경과
"화물자동차 운송사업 영업소허가 관련하여, 인근 주거지역에 대한 주민 안전 문제로 인해 운송허가를 취소 및 폐지하거나, 더 엄격한 적용을 요청합니다. 처리 부탁드립니다.",도시국 교통과
"화물자동차 운송사업 영업소허가 관련하여, 주민들은 신청서 제출 및 접수 과정에서 비용 및 일정 등의 문제로 불편함을 겪고 있습니다. 빠른 조치를 취하여 원활한 신청 절차를 제공해 주시기를 부탁드립니다.",도시국 교통과
우리 동네에 최근에 새로 지어진 빌딩에서는 건축물 대수선 신고를 하지 않은 것 같습니다. 이로 인해 주변 주민들의 안전과 건강에 영향을 미치고 있습니다. 이 문제를 해결해 주시길 바랍니다.,도시국 건축주택과
저희 동네에 최근에 지어진 건축물들이 대수선 신고를 하지 않은 것 같아서 걱정입니다. 적극적으로 조치를 취해주시면 감사하겠습니다.,도시국 건축주택과
"안녕하세요. 제가 건축물을 건설중인데, 대기배출시설을 설치하려고 합니다. 이에 대해 설치허가 신청(신고)을 하려고 하는데, 관련 절차 및 필요서류 등을 안내 받을 수 있을까요? 이에 대한 처리방법과 결과에 대해 간단히 알려주시면 감사하겠습니다.",주민생활지원국 환경과
저희 동네 근처에 대기배출시설 설치허가 신청이 접수되었다는 소문이 있습니다. 대기오염 문제가 우려되어 이에 대해 관심과 조치를 취해주시기를 바랍니다.,주민생활지원국 환경과
안녕하세요. 운행차 배출가스 확인검사대행자 변경등록에 관한 민원 신청을 합니다. 대행자 변경으로 인한 등록 내용 변경이 필요하여 문의드립니다. 처리 부탁드립니다. 감사합니다.,주민생활지원국 환경과
"저는 '운행차 배출가스 확인검사대행자 변경등록'과 관련하여 주민 민원이 접수되었으며, 해당 문제에 대해 처리 중입니다. 처리 결과는 신청자 분께 개별 안내드리겠습니다. 감사합니다.",주민생활지원국 환경과
"안녕하세요. 대기배출시설 변경신고 관련하여 민원을 접수하게 되었습니다. 주민들은 해당 시설이 운영되는 곳에 거주하고 있으며, 이에 따라 대기오염에 노출될 가능성이 높아 우려하고 있습니다. 따라서, 시설 변경에 따른 대기오염 배출량 증가 여부와 환경 부담 완화 대책에 대한 정보가 필요합니다. 이에 대한 빠른 조치와 투명한 공개 정보 제공에 관심이 있습니다. 감사합니다.",주민생활지원국 환경과
저희 동네에 있는 대기배출시설이 변경신고되어 운영 중인 것 같습니다. 이에 관련하여 올바른 대응과 감시를 해주시기를 요청드립니다. 감사합니다.,주민생활지원국 환경과
저는 주택관리업을 하고자 하여 등록절차를 진행하고자 합니다. 관련된 서류 및 절차에 대한 안내를 부탁드립니다. 처리 부탁드립니다.,도시국 건축주택과
제가 '주택관리업 등록' 관련하여 신청하고자 합니다. 관련 절차와 필요 서류에 대해 안내 부탁드립니다. 감사합니다.,도시국 건축주택과
"저희 동네에는 동물병원이 부족해 불편에 맞닥뜨리고 있습니다. 따라서 동물병원을 개설하려고 하는데, 그에 따른 관련 절차를 처리해주시기 바랍니다. 감사합니다.",행정지원국 경제과
저희 동네에 동물병원이 필요하다는 생각이 들어서 관련 법령에 따라 개설신고를 하고자 합니다.,행정지원국 경제과
저희 동네에서 일어난 건축물 거래가격 신고가 제대로 이루어지지 않고 있다는 점에 대해 불만을 제기합니다. 제가 알기로 거래 가격 정보는 공개되어야 합니다. 하지만 최근에 이루어진 거래에서는 거래 가격이 공개되지 않았다는 이야기를 들었습니다. 이런 상황에서 거래가격 신고가 불분명하게 이루어진다면 부당거래나 부동산 시장의 가격 왜곡 등 다양한 문제가 발생할 수 있습니다. 이에 대해 정확한 거래가격 신고가 이루어지도록 해주시기 바랍니다. 감사합니다.,안전행정국 민원토지과
"저희 아파트 단지 내에서 거래가격 신고를 하고 싶은데, 어디서 해야할지 모르겠습니다. 이에 대한 안내 부탁드립니다.",안전행정국 민원토지과
저희 동네에서 폐기물 처리사업의 사업 변경이 예정되어 있다는 소문을 들었습니다. 해당 사업이 지역 환경에 미치는 영향 등에 대해 불안함을 느끼고 있습니다. 따라서 관련 계획서를 신속하게 제출하여 심사에 참여하도록 해주시기를 요청드립니다. 이에 대해 빠른 처리와 결과를 바라겠습니다.,주민생활지원국 녹색환경과
폐기물처리사업(사업변경)계획서 제출에 관한 문의 드립니다. 제출 일정 및 제출 방법 등 자세한 안내 부탁드립니다.,주민생활지원국 녹색환경과
저는 유독물 영업등록에 대한 민원을 제기합니다. 주변에 유해 물질을 다루는 업체가 있어서 매우 걱정입니다. 가능한 한 빠른 조치를 취해주시면 감사하겠습니다.,주민생활지원국 환경과
"제가 거주하는 지역에서 운영하는 회사가 유독물 영업을 하고 있는 것 같은데, 해당 업체가 영업등록을 했는지 확인 부탁드립니다.",주민생활지원국 환경과
'지하수개발·이용 준공신고'를 접수하였습니다. 신청서 내용에 따라 준공신고 관련 검토 및 처리를 부탁드립니다. 처리 완료 후 결과를 통보 부탁드립니다.,주민생활지원국 환경과
저희 동네에 있는 지하수 개발과 이용 관련 시설이 준공되었다는 소식을 들었습니다. 그러나 일부 주민들은 아직도 물의 맛과 냄새 등에 대한 불만을 가지고 있어서 조속히 이 문제를 해결해 주시기 바랍니다.,주민생활지원국 환경과
"안녕하세요.

저는 귀건의 문제를 해결하기 위해 민원을 신청합니다. 저는 우리 동네 사회복지시설에서 제공되는 서비스에 대해 우려가 있습니다. 실제로 사용하는 시설에서는 휴지가 부족하거나 재개되지 않은 상황이 반복되고 있습니다. 이는 시설 이용자들의 불편을 가져오는데 더 큰 문제는 이 사실을 인지하고 있음에도 불구하고 조치하지 않고 있다는 점입니다. 제가 느끼는 이 문제는 나만의 문제가 아니므로 귀건의 조치가 필요하다고 판단합니다. 가능한 빠른 시간 내에 조치해 주세요.

감사합니다.",주민생활지원국 주민복지과
"저희 동네에 새로운 사회복지시설이 계획되어 있다는 소문을 들었습니다. 이에 대해 휴지, 재개 혹은 폐지 여부를 확인하고자 신고드립니다. 부디 빠른 조치를 부탁드립니다.",주민생활지원국 주민복지과
사업용 자동차의 차령 조정을 신청합니다. 처리해주시면 감사하겠습니다.,도시국 교통과
사업용자동차 차령조정을 신청합니다. 감사합니다.,도시국 교통과
"안녕하세요, 비료수입업신고 관련하여 문의 드립니다. 주변 농가들이 이용하는 비료를 수입하여 판매하려고 하는데, 관련된 절차 및 제출서류 등을 문의드리고자 합니다. 처리 가능한 절차에 대한 안내 부탁드립니다. 감사합니다.",행정지원국 경제과
"저희 동네 농민들이 비료를 구매하기 위해 매년 많은 비용을 지불해야 합니다. 이에 따라 농업 경제 활성화를 위해 비료수입업을 신청하고자 합니다. 해당 신청이 승인된다면, 농민들은 저렴한 가격으로 비료를 구매할 수 있어 농가 경영이 수익성을 높일 수 있을 것입니다. 이에 대한 신속한 검토와 처리 부탁드립니다. 감사합니다.",행정지원국 경제과
"유해야생동물 포획허가에 대해 많은 주민들이 우려하고 있습니다. 이는 우리 지역의 생태계를 위협할 뿐만 아니라 인간의 안전도 위협할 수 있기 때문입니다. 따라서 우리 동네에서는 유해야생동물 포획허가를 반대하는 시민운동이 일어나고 있으며, 해당 사항에 대한 적극적인 대처가 필요합니다. 이 문제에 대한 해결책을 위해 공공기관의 적극적인 참여와 지원이 필요합니다. 우리 지역을 사랑하는 주민들의 목소리를 귀담아 들어주시고 해당 문제에 대한 적극적인 대응을 부탁드립니다. 감사합니다.",주민생활지원국 환경과
저희 동네에는 유해야생동물이 많이 출몰하고 있어서 주민들이 신경 쓰고 있습니다. 따라서 유해야생동물 포획허가를 부여해주셨으면 합니다. 감사합니다.,주민생활지원국 환경과
화물자동차 운송(운송주선·운송가맹)사업 상속신고를 위해 필요한 서류와 절차가 불분명하여 문의 드립니다. 상속 신고에 필요한 서류와 절차를 상세히 안내해주시면 감사하겠습니다.,도시국 교통과
"제가 상속받은 화물자동차 운송사업을 운영 중인데, 최근에 부친이 별세하셔서 이에 따라 사업상속 신고를 하고자 합니다. 필요한 서류 및 절차 등에 대해서 안내 받을 수 있도록 부탁드립니다.",도시국 교통과
시장정비사업추진계획 승인추천에 대한 주민들의 의견을 반영하지 않은 것으로 보입니다. 시민들의 요구에 부응하여 보다 신중하게 검토해 주시기 바랍니다.,행정지원국 경제과
"시장정비사업추진계획 승인추천에 대한 주민들의 의견을 청취해 주셔서 감사합니다. 주민들의 대부분이 이 계획을 지지하며 승인해달라는 의견을 제시했습니다. 따라서, 이에 따라 계획을 승인해주시면 많은 이들의 관심과 기대에 부응하여 지역 발전에 큰 도움이 될 것으로 기대됩니다.",행정지원국 경제과
"여객자동차운송사업, 자동차대여사업, 여객자동차운송가맹사업 상속신고를 원합니다. 처리 가능한 방법 및 신청서 제출 요령 안내 부탁드립니다. 감사합니다.",도시국 교통과
"'여객자동차운송사업, 자동차대여사업, 여객자동차운송가맹사업의 상속 신고가 접수되었으면 신청자에게 통지해 주시기 바랍니다.'",도시국 교통과
