content,dept
"안녕하세요, 제가 약국제제·조제실제제 제조품목신고에 관한 불편 사항을 신고하고자 합니다. 최근 약국에서 구매한 약제가 부적합한 성분이 포함되어 있어 이에 대한 우려가 있습니다. 이러한 일이 더 이상 발생하지 않도록 제발 제대로 된 제품 관리와 검사가 이루어졌으면 합니다. 감사합니다.",보건소 보건행정과
"약국제제·조제실제제 제조품목신고를 하고 싶은데, 어떻게 신청해야 할까요? 관련 정보를 알려주세요.",보건소 보건행정과
지하수 개발 및 이용 시공업 등록신청을 해야 합니다. 필요한 서류 및 절차가 어떻게 진행되는 지 안내 부탁드립니다.감사합니다.,주민생활지원국 환경관리과
"저는 '지하수개발·이용시공업'과 관련하여 등록신청, 변경등록신청을 하고자 합니다. 신청서 제출방법과 필요서류를 안내해주시면 감사하겠습니다.",주민생활지원국 환경관리과
"안녕하세요, 저는 (지역/읍/면/동)에 거주하는 (이름)입니다. 이번에 전통시장 인정신청과 관련해서 문의드리고 싶습니다. 저희 지역에는 오랫동안 운영되고 있는 전통시장이 있으며, 이 시장이 인정받아 향후 발전을 이루고자 하여 이에 대해 문의드리게 되었습니다. 전통시장 인정신청 제출 시기나 필요한 서류 등에 대해서도 알려주시면 감사하겠습니다. 이에 대한 처리 결과를 빨리 알려주시면 감사하겠습니다.",주민생활지원국 경제과
전통시장 인정신청 관련해서 문제가 있어서 불편을 겪고 있습니다. 빠른 조치를 부탁드립니다.,주민생활지원국 경제과
저희 동네에 있는 건물 중에 사도 개축·증축·변경이 계속적으로 이루어지고 있는 것 같아서 이에 대한 방안을 문의드립니다. 이러한 건물들의 개축·증축·변경이 주변 주민들의 생활에 미치는 영향이 크다는 것도 명심해주시길 바랍니다. 도시 계획이나 주민의 안전 등을 고려하여 적극적인 대처를 부탁드립니다.,도시국 건설방재과
"저희 동네에 새로운 상가 개축이 계획되어 있는데, 이에 따라 도로 폭을 좁게 해야 한다는 것에 대한 우려가 있습니다. 이에, 사도 개축·증축·변경 허가에 대해 더욱 신중한 검토를 부탁드립니다.",도시국 건설방재과
"안녕하세요, 저는 XX동 주민입니다. 제가 건의드리고 싶은 사항은 XX매장에서 식품을 구입하였을 때, 제품의 유통기한이 지나거나 상태가 좋지 않은 제품이 판매되는 경우가 있어 위생적인 문제가 심각하다는 것입니다. 이에 해당 매장의 위생 관리 수준이 심각한 문제로 지속적으로 발생하고 있어, 동네 상권 및 주민 건강에 악영향을 끼치고 있습니다. 따라서 해당 매장에 대한 점검 및 위생 처리를 신속하게 진행하여, 이와 같은 문제가 재발하지 않도록 해주시기를 요청합니다. 위생관련 처리 업무에 착수해주시면 감사하겠습니다.",주민생활지원국 위생과
"저희 동네 주변에 있는 위생물질 처리업체에서 나는 냄새와 폐기물 처리 문제로 인해 불쾌함을 느끼고 있습니다. 따라서, 해당 업체가 '위생처리업신고'를 제대로 하고 있는지 확인 부탁드립니다.",주민생활지원국 위생과
"노인주거(의료·여가·재가)복지시설 폐지 및 휴지 신고 관련하여, 주민으로서 우려와 불편함을 느끼고 있습니다. 노인들의 편안한 삶과 건강을 위해 지속적인 관심과 대책 수립 부탁드립니다. 감사합니다.",주민생활지원국 복지사업과
노인주거(의료·여가·재가)복지시설 폐지·휴지에 대해 매우 심각한 우려를 가지고 있습니다. 이에 대해 즉각적인 조치를 취해주시기를 요청드립니다.,주민생활지원국 복지사업과
"안녕하세요, 건설폐기물처리업 허가(변경허가) 신청 관련하여 문의 드립니다. 필요한 절차와 제출해야 할 서류 등 안내를 부탁드립니다. 감사합니다.",주민생활지원국 환경관리과
"건설폐기물처리업의 허가(변경허가) 신청 관련하여 주민으로서 문제가 생길 우려가 있어 해당 사업에 대한 충분한 안전 조치와 관리 체계 강화를 요청드립니다. 또한, 이로 인해 발생할 수 있는 환경오염이나 인근 주민의 피해를 최소화할 수 있는 적극적인 대처가 필요합니다. 빠른 처리와 성실한 모니터링을 부탁드립니다.",주민생활지원국 환경관리과
"[민원 내용]
저는 외국투자가로서 건축물 사용승인을 받기 위해 필요한 자료를 준비하였습니다. 하지만 제출한 자료에 문제가 있어 승인이 지연되고 있습니다. 부득이하게 민원을 제출합니다. 빠른 처리 부탁드립니다.

[처리 결과]
건축물 사용승인을 위해 필요한 자료에 대해 확인한 결과, 누락된 항목이 있어 지체되었음을 알려드립니다. 추가 제출하신 자료를 토대로 검토하여 최대한 신속한 처리하도록 하겠습니다. 감사합니다.",도시국 건축주택과
저는 외국투자가로 건축물사용승인을 받기 위해 신청하였습니다. 하지만 신청한 지 오랜만에 아무런 연락도 없어 답답하게 느껴지고 있습니다. 가능한 빠른 조치와 건축물사용승인 발급을 부탁드립니다. 감사합니다.,도시국 건축주택과
"안녕하세요, 굴착행위변경신고 관련하여 문의드립니다. 제가 소재지인 ○○동에서 현재 진행 중인 공사의 굴착행위를 관찰하고 있는 데, 해당 공사가 신고한 굴착범위와 차이가 있어 이에 대해 변경신고를 하고자 합니다. 변경신고 필요서류와 절차 안내를 부탁드립니다. 빠른 처리 부탁드립니다. 감사합니다.",주민생활지원국 환경관리과
저희 동네에서 현재 진행 중인 공사가 있습니다. 그러나 해당 공사에서 굴착행위를 진행하고 있지 않아 우려되는 상황이 발생하고 있습니다. 따라서 굴착행위 변경신고를 하고자 합니다. 감사합니다.,주민생활지원국 환경관리과
