content,dept
저희 동네에는 아직 동물약국이 없어서 불편함을 느끼고 있습니다. 따라서 동물약국을 개설하는 것이 필요하다고 생각합니다. 이에 관련된 등록을 신청하고자 합니다. 감사합니다.,주민복지국 농업정책과
"""저희 동네에서 최근 지하수 개발과 이용 변경사항이 있어 관심을 가지고 있습니다. 하지만 해당 사항에 대한 변경 허가 여부와 관련된 정보를 구하기 어렵다는 점에서 매우 불편함을 느끼고 있습니다. 빠른 시일 내에 정확한 정보를 제공해주시기를 부탁드립니다.""",주민복지국 환경과
저희 동네 지하수개발에 대해 문의드립니다. 기존에는 이용 가능한 지하수가 있었으나 최근 이용이 불가능한 상황이 발생하여 변경허가를 신청하려고 합니다. 조속한 처리 부탁드립니다.,주민복지국 환경과
"제 개인하수처리시설이 필요하다는 점을 고려하여, 개인하수처리시설 설계 시공업 등록(변경)과 관련된 주민 민원을 제출합니다. 이에 대한 처리 결과를 부탁드립니다.",주민복지국 환경과
"저희 동네에는 개인하수처리시설 설계 시공업체가 등록(변경)되어야 하는데, 저희 동네 내에 등록된 업체가 없습니다. 이에 대해 조속한 조치를 부탁드립니다.",주민복지국 환경과
제가 거주하고 있는 주택 근처에 있는 임야의 위치를 변경하고자 이민신청을 하고자 합니다. 관련서류는 필요한 대로 첨부하겠습니다. 민원 신청에 대한 처리 상황에 대한 답변 부탁드립니다.,자치행정국 종합민원과
"저는 지금 토지(임야)이동신청을 하려고 합니다. 이에 필요한 절차나 필요서류, 수수료 등 자세한 내용을 안내받고 싶습니다. 가능하다면 저에게 연락을 주시거나 안내문이나 전화번호, 이메일 등을 제공해주시면 감사하겠습니다.",자치행정국 종합민원과
"안녕하세요,
저는 ○○동에 거주하는 ○○이라고 합니다.
저는 이번에 ○○주민센터에서 운영하는 사회복지시설 중, ○○시설에서 불편한 사항을 경험하였습니다.
해당 시설에서는 휴지가 부족하여 사용에 불편함을 느꼈으며, 삼일 이상 재개되지 않은 세면도구와 세제, 수저 등도 존재하였습니다.
이러한 불편함으로 인해, 해당 시설에서 휴지 및 필요한 소모품을 충분히 제공 받을 수 있도록 조치해주셨으면 합니다.
만약 이러한 조치가 이루어지지 않을 경우, 해당 시설을 폐지하거나 새로운 운영 방식을 제시해주셨으면 합니다.
감사합니다.",주민복지국 사회복지과
"사회복지시설을 운영하고 있는 관할 담당자에게, 해당 시설의 휴지, 재개, 또는 폐지와 관련하여 신고를 하고자 합니다. 필요한 조치를 취해주시기 바랍니다.",주민복지국 사회복지과
"안녕하세요. 공동공장 설립 승인에 관한 민원 신청을 하고자 합니다. 해당 지역에 새로운 공동공장이 설립될 예정이며, 이에 대한 승인을 받고자 합니다. 관련 부서에서 신속한 처리 부탁드립니다. 감사합니다.",정책사업단 경제과
"저희 동네에 공동공장설립승인신청 관련 불편한 사항이 많이 발생하고 있습니다. 이에 주민들은 적극적으로 개선을 요구하고 있으며, 빠른 조치를 취해주시기를 부탁드립니다.",정책사업단 경제과
안녕하세요. 법인기본재산처분허가 관련하여 문의드립니다. 해당 사항에 대한 절차 및 필요한 서류 등 자세한 안내를 부탁드립니다. 처리 가능한 방법이 있으면 알려주세요. 감사합니다.,주민복지국 사회복지과
"저는 A 주민입니다. 제 회사에서는 현재 '법인기본재산처분허가'를 받기 위한 절차를 진행 중입니다. 그런데, 해당 절차가 원활하지 않아서 불편함을 겪고 있습니다. 빠른 조치 부탁드립니다. 감사합니다.",주민복지국 사회복지과
"외국인 토지취득허가 관련하여, 제가 신청한 토지의 허가 여부와 관련하여 문의드립니다. 확인 결과, 아직 허가 여부가 결정되지 않은 것으로 파악됩니다. 최신 상황에 대한 업데이트 부탁드립니다.",자치행정국 토지정보과
저희 동네에 있는 부동산에 대한 외국인 토지취득 허가가 부적절하게 내려졌다는 소문을 들었습니다. 이와 관련된 조치가 취해졌는지 문의드립니다.,자치행정국 토지정보과
건강기능식품 영업자위승계 관련하여 신청합니다. 처리 부탁 드립니다.,주민복지국 청소위생과
저는 건강기능식품 영업자의 지위승계를 신고하고자 합니다. 필요한 서류 및 절차가 있다면 안내해주시기 바랍니다. 감사합니다.,주민복지국 청소위생과
"안녕하세요, 제가 소하천공사시행(소하천점용·사용)허가 관련 주민 민원을 제출하고자 합니다. 소하천공사시행에 따른 생태계 파괴와 환경오염 우려로 인해 허가 여부에 대한 검토와 조치가 필요하다고 생각합니다. 미래 세대를 위해 지속 가능한 생태계 유지를 위한 적극적인 대처 부탁드립니다. 감사합니다.",읍/면/동사무소
소하천공사시행(소하천점용·사용)허가에 대한 주민 민원 신청 결과 안내드립니다. 우리 동네 소하천공사시행(소하천점용·사용) 허가가 승인되었습니다. 감사합니다.,읍/면/동사무소
저는 [주소]에 거주하는 [이름]입니다. 저희 도로 앞에 일시적으로 도로점용허가가 발급되어서 인도를 이용하기가 불편합니다. 주민들이 통행하기 어려운 상황에서 불편함을 겪고 있으니 빠른 조치 부탁드립니다. 감사합니다.,건설도시국 건설과
도로점용허가 (일시) 신청한 지 2주가 지났는데 아직도 승인 결과가 나오지 않았습니다. 언제까지 기다려야 할까요? 빠른 답변 부탁드립니다.,건설도시국 건설과
저희 동네에는 필요한 사회복지시설이 부족해 많은 이들이 불편을 겪고 있습니다. 이에 따라 사회복지시설 설치 및 운영을 위한 신고를 하고자 합니다. 회신 부탁드립니다.,주민복지국 사회복지과
저희 동네에는 사회복지시설이 부족한 것 같아요. 주변에는 다른 지역에 비해 시설이 적어 모자란 부분을 채워주셨으면 좋겠습니다. 꼭 필요한 시설들을 빠르게 설치하시고 적절하게 운영해주셨으면 합니다.,주민복지국 사회복지과
"안녕하세요, 폐기물처리업(폐기물처리 신고자) 휴업·폐업·재개업 신고와 관련하여 문의드립니다. 신고를 위해 필요한 서류 및 절차에 대해 안내 부탁드립니다. 감사합니다.",주민복지국 환경과
"폐기물 처리업(폐기물 처리 신고자)이 휴업 또는 폐업하려면 관련 법규에 따라 신고를 해야 합니다. 또한, 휴업 또는 폐업 후 재개업하려면 반드시 신고하여야 합니다. 이에 관한 신고 절차를 안내해 주시기 바랍니다. 감사합니다.",주민복지국 환경과
"저는 동네 주민 ○○○○으로서, 우리 동네 ○○○에 위치한 집에서 살고 있습니다. 최근에 그 집 주인이 동력장치를 변경하고 싶어한다는 소식을 들었습니다. 그러나 이 동력장치 변경에 대한 허가를 받지 않고 직접 변경한다면 주변 주민들의 환경과 건강에 부정적인 영향을 끼칠 수 있다고 생각하여 이에 대한 권고 및 신청을 하고자 합니다. 동력장치 변경에 대해 관련 법률에 따른 절차와 안전성 검사 등은 모든 절차를 거쳤는지 확인 부탁드립니다. 주민들의 건강과 안전을 위해 신속하고 정확한 검토와 허가 처리 부탁드립니다. 감사합니다.",주민복지국 환경과
저희 아파트 단지에 동력장치설치(변경)허가를 신청합니다. 부디 신속한 승인 부탁드립니다.,주민복지국 환경과
석유판매업(용제판매소) 등록 관련하여 제출해야 할 서류와 절차가 궁금합니다. 처리 가능한 방법이 있다면 안내 부탁드립니다. 감사합니다.,정책사업단 경제과
저는 석유판매업(용제판매소) 등록을 신청하고자 합니다. 관련 절차와 필요 서류를 안내해주시면 감사하겠습니다.,정책사업단 경제과
안녕하세요. 폐기물처분시설 또는 재활용시설 설치(변경)승인 신청 관련하여 문의드립니다. 어떤 절차를 거쳐 신청할 수 있는지 알고 싶습니다. 감사합니다.,주민지원국 청소위생과
저희 동네에 폐기물처분시설 또는 재활용시설 설치 (변경)승인 신청이 접수되었습니다. 이에 따라 관련 작업이 이루어지게 될 것입니다. 관련하여 불편한 점이나 문제가 발생할 경우에는 적극적으로 조치를 취하여 최소한으로 해결하도록 노력하겠습니다. 감사합니다.,주민지원국 청소위생과
국가지정(등록)문화재 현상변경 등 관련하여 주민으로서 신고합니다. 해당 사안에 대한 처리 상황과 결과를 알고 싶습니다. 감사합니다.,정책사업단
국가지정(등록)문화재 현상변경 등의 신고가 접수되었습니다. 처리 완료 후 결과에 대해 다시 연락드리겠습니다. 감사합니다.,정책사업단
"안녕하세요, 저는 A동에 거주하는 B입니다.

제가 인쇄사를 이용하다가 변경할 사항이 있어 이렇게 민원을 제기하게 되었습니다. 인쇄사 변경 신고를 위한 절차와 필요한 서류에 대해 안내 부탁드립니다. 감사합니다.",주민지원국 문화체육과
저는 인쇄사 부분에 실수가 있어서 '변경신고'를 하려고 합니다. 확인해주시고 수정 부탁드립니다.,주민지원국 문화체육과
"중소기업 공동사업계획 변경 승인과 관련하여, 해당 사업이 주변 주민들에게 어떠한 영향을 미칠지 고민이 되어 문의 드립니다. 혹시 이에 대한 정보를 알고 계신 경우, 최대한 빠르게 답변 부탁드립니다. 감사합니다.",자치행정국 종합민원과
중소기업 공동사업계획 변경 승인에 대한 안내드립니다. 해당 사업계획은 승인되어 변경된 내용에 따라 진행될 예정입니다. 감사합니다.,자치행정국 종합민원과
해당하는 지역의 골재채취업 등록사항을 변경하려고 합니다. 필요한 서류와 절차에 대한 안내를 받고자 문의드립니다. 감사합니다.,자치행정국 토지정보과
"제가 골재채취업 등록사항을 변경했는데, 현재까지 변경 접수 여부를 확인할 수 없어서 문의드립니다. 가능하시다면 변경 사항이 정확히 반영되었는지 확인 부탁드립니다. 감사합니다.",자치행정국 토지정보과
한약방이전허가 관련해서 현재 동네에 위치한 한약방에서 잘못된 약을 판매하고 있어서 걱정됩니다. 불안한 마음으로 여러 사이트와 관련 부서에 문의를 해봤으나 답변을 받지 못했습니다. 보건소에서 이 문제에 대해 신속하고 확실한 처리를 요청합니다. 감사합니다.,보건소 보건과
"제가 거주하는 동네에 한약방이 이전 허가를 받았다는 소식을 들었습니다. 하지만, 한약방 주변에 오랫동안 거주하고 있다 보니까 이전으로 인한 소음, 자동차 주차 문제 등의 불편사항이 발생할 것 같아서 신속한 조치가 필요하다고 생각합니다. 이 문제에 대해 해결책을 마련해 주시기를 요청드립니다.",보건소 보건과
"안녕하세요, 계란집하업을 운영 중인 A씨입니다. 저희 계란집은 현재 휴업중이며, 폐업을 고려하고 있습니다. 이에 관련하여 폐업 및 영업재개, 등록사항변경에 대한 신고를 해야 한다는 것을 알게 되어 이렇게 민원을 접수하게 되었습니다. 저희 계란집을 통해 지역 주민들에게 훌륭한 서비스를 제공하고자 했으나, 이번 상황으로 인해 많은 불편을 드려 죄송합니다. 이에 대한 빠른 처리 부탁드립니다. 감사합니다.",주민복지국 농업정책과
"저희 동네에 있는 계란집이 휴업, 폐업, 영업재개, 등록사항 변경을 신고했습니다. 관련하여 주민으로서 궁금한 사항이 있어 문의드립니다.",주민복지국 농업정책과
검사유효기간 연장(검사유예ㆍ명령이행기간연장)을 신청하고자 합니다. 처리 가능한 방법과 절차를 안내해 주시면 감사하겠습니다.,건설도시국 교통과
검사유효기간 연장(검사유예ㆍ명령이행기간연장) 신청합니다. 감사합니다.,건설도시국 교통과
"저는 ○○동 주민 ○○입니다. 저희 동내에 위치한 문화재 보호구역의 허가사항이 변경되었다는 소식을 들었습니다. 이에 따라 저희 동내 주민들은 이에 대한 안전 상황과 불편을 걱정하고 있습니다. 이에 해당 문화재 보호구역 허가사항 변경허가에 대한 심의 과정을 투명하게 진행해주시고, 주민의 안전과 편의를 최우선으로 고려해 주실 것을 요청드립니다. 감사합니다.",정책사업단 정책사업과
저희 동네에 위치한 문화재 보호 구역 내에 건물을 새로 지을 계획이 있어서 '허가사항 변경허가(문화재)'를 신청합니다. 이에 필요한 서류와 절차에 대해서 안내 부탁드립니다. 감사합니다.,정책사업단 정책사업과
"""저희 동네 공원에서 최근에 여러 차례 공공연하게 행위를 한 시민들이 있어서 신고드립니다. 해당 시민들은 공원 내에서 사적인 일을 하거나 쓰레기를 버리는 등 공원의 환경을 파괴하는 행동을 반복했습니다. 공원의 아름다움을 지키기 위해 빠른 조치를 부탁드립니다.""",건설도시국 건축과
"저는 이번에 공원을 방문하다가 다른 방문객들의 사이에서 여러 가지 문제행위들이 발생했다는 것을 알게 되었습니다. 공원 내에서 발생하는 불법 주차, 쓰레기 투기, 금연구역 미준수, 야외놀이시설 동물성 구조물 파손 등 다양한 행위들이 보고되고 있습니다. 이러한 문제는 공원을 이용하는 모든 시민들에게 불편함을 끼치고, 공원의 깨끗하고 아름다운 환경을 유지하는 데 방해가 되는 심각한 사안입니다. 저희 지역의 공원을 지속적으로 관리 및 검사하여 이러한 부정행위가 없도록 예방하는 조치를 취해주셨으면 합니다. 감사합니다.",건설도시국 건축과
"안녕하세요, 제가 오수처리시설 및 정화조 폐쇄신고에 대한 민원을 접수하고자 합니다. 해당 시설이 주변 환경에 악영향을 미치고 있어서 조속한 조치를 취해주시기를 바랍니다. 감사합니다.",주민지원국 환경과
"저희 동네에 있는 오수처리시설 및 정화조 폐쇄신고와 관련하여, 이에 대한 처리 결과에 대해 문의드립니다. 빠른 처리와 함께 안전하게 해결되었다는 안내를 부탁드립니다.",주민지원국 환경과
안녕하세요. ○○동 주민입니다. 최근에 저희 동내 노인주거(의료·여가·재가)복지시설에 대한 문제가 있어서 신고하고자 합니다. 해당 시설에서는 제대로 된 관리와 서비스를 제공하지 않아서 불편함과 위험을 느끼고 있습니다. 따라서 이를 해결하기 위해 폐지 또는 휴지 조치를 취해주시기를 부탁드립니다. 감사합니다.,주민지원국 사회복지과
"저희 동네에 위치한 노인주거복지시설이 폐지될 예정이라는 소식을 들어 매우 안타깝습니다. 동네에서 노인들이 건강하게 지낼 수 있도록 복지시설을 유지해주시기를 간절히 부탁드립니다. 또한, 노인 여가시설과 재가복지시설의 휴지 또한 예방되어야 한다고 생각합니다. 저희 동네 노인들의 안녕한 삶을 위해 노력해주시길 바랍니다.",주민지원국 사회복지과
"안녕하세요, 대규모점포(준대규모점포) 개설(변경)등록 관련하여 문의드립니다. 가능한 절차와 필요한 서류 등에 대한 안내 부탁드립니다. 감사합니다.",주민지원국 경제지원과
"저희 동네에 대규모 점포가 개설될 예정인데, 이에 따라 주변 도로와 주차장의 혼잡이 우려됩니다. 개설 전 충분한 교통체계와 주차장 등의 조정이 이루어져야 한다는 저희 주민들의 우려를 잘 고려해 주시기 바랍니다.",주민지원국 경제지원과
"기존에 저희 동네에서 거주하는 주민들이 전화권유판매업체들로부터 지속적으로 괴롭힘을 받고 있다는 사실을 알게 되어 소중한 시간을 내어 민원을 제기합니다. 해당 업체들은 전화로 연락을 하는데, 상당수는 광고성 정보를 제공하거나 불편한 요청을 하는 경우가 많습니다. 이는 주민들의 신분정보를 무단으로 수집하여 추적까지 시도하는 등 개인정보 침해까지 불러오므로 문제가 매우 심각합니다. 따라서 해당 업체들에 대한 강력한 규제 및 단속을 취해주시기를 간곡히 요청드립니다. 또한, 주민들의 개인정보를 보호하기 위한 철저한 시스템 구성과 시행을 부탁드립니다.  이러한 문제를 해결해주시면 저희 동네의 주민들에게 큰 가치가 될 것으로 기대합니다.  감사합니다.",주민지원국 경제지원과
저희 동네에는 최근에 전화권유판매업체가 증가하여 불편을 겪고 있습니다. 그래서 전화권유판매업신고를 하고 싶습니다. 어떻게 신고할 수 있는지 안내 부탁드립니다.,주민지원국 경제지원과
"예를 들어, ""저는 식품 판매업을 하고 있는 주민입니다. 최근 식품관련영업 허가사항이 변경되었기 때문에, 이에 맞는 변경허가 신청을 하고자 합니다. 해당 신청에 필요한 절차나 문서 등이 있을 경우 안내 부탁드립니다. 감사합니다.""",주민지원국 청소위생과
'식품관련영업 허가사항 변경허가(신고)' 관련하여 해당 업체의 신규 메뉴 추가에 대한 안전성 검토가 미흡하다는 점을 확인하였습니다. 이에 따라 해당 업체로부터 식품관련영업 허가사항 변경허가에 대한 신고를 철회할 것을 요청드립니다.,주민지원국 청소위생과
"저는 XXX동 거주자로, 도로점용허가(굴착) 관련 불만 사항이 있어서 이곳에 문의드립니다.
저희 동 내에 신설될 건설사의 굴착 작업으로 인해 도로가 막혀 생활에 많은 불편을 겪고 있습니다. 또한 작업 중 발생하는 먼지와 소음으로 인해 건강에도 영향을 받고 있습니다. 이에 대한 조치를 취해주시길 부탁드립니다. 최대한 빠르고 신속한 조치를 바랍니다. 감사합니다.",자치행정국 종합민원과
"저희 동네에서 굴착작업을 진행하는데, 도로점용허가가 필요합니다. 굴착 작업 관련하여 안전한 동네생활을 위해 신속한 허가 처리를 부탁드립니다.",자치행정국 종합민원과
저희 동네에 위치한 동물병원이 최근에 개설신고 변경을 하였습니다. 그러나 이에 대한 주민들의 정보 전달이 부족하여 혼란이 있었습니다. 개설신고 변경과 관련하여 주민들에게 적극적으로 정보를 전달해주시길 요청드립니다. 감사합니다.,농업기술센터 농업정책과
"동물병원 개설신고 변경으로 인해 주변 환경에 미치는 영향이 걱정됩니다. 개설 신고 변경 시, 동물 치료 및 치료 기간 등의 정보를 빠르게 공지해주셨으면 좋겠습니다.",농업기술센터 농업정책과
옥외광고물 등의 허가(신고)사항을 변경하고자 합니다. 등록번호는 XXXX이고 변경 사항은 XXXX입니다. 관련서류와 함께 허가(신고) 변경을 처리해주시길 바랍니다. 감사합니다.,건설도시국 도시시설과
옥외광고물 등의 허가(신고)사항 변경을 위한 민원을 제출합니다. 저희 가게의 광고물 위치를 변경하고 싶어서 이렇게 문의드립니다. 가능한 경우 변경 허가서를 받고자 합니다. 감사합니다.,건설도시국 도시시설과
"저는 A동 거주자인데요, 인근에 있는 B사무실이 토지거래계약을 체결했다는 소식을 들었습니다. 하지만 이에 대한 허가여부를 확인할 수 있는 방법이 없어서 걱정이 됩니다. 따라서, 토지거래계약허가 여부를 확인할 수 있는 절차나 방법에 대해 자세히 알려주시기 바랍니다. 감사합니다.",주민지원국 사회복지과
"우리 동네에 새로운 주택 단지가 건설될 예정이지만, 해당 지역에서의 토지거래 계약허가가 이루어졌는지 궁금합니다. 주민들은 이에 대한 정보를 수집하고 싶어하는데, 계약 허가 여부를 확인할 수 있는 방법이 있을까요? 만약 어떤 이유로 인해 허가가 거절된 경우에도, 그 이유에 대한 정보를 적극적으로 제공해 주시기 바랍니다.",주민지원국 사회복지과
화물자동차 운송사업 영업소허가를 받기 위해 필요한 절차가 불명확하여 불편함을 느끼고 있습니다. 절차 및 필요서류에 대한 구체적인 안내를 부탁드립니다. 처리 결과를 기다리겠습니다.,건설도시국 도로교통과
저희 동네에 위치한 화물자동차 운송사업 영업소가 운전기사들의 부주의로 인해  불법주정차 및 교통방해로 인한 불편이 발생하고 있습니다. 이에 대한 강력한 조치를 취해주시어 주민들의 안전한 생활을 보장해주시길 요청합니다.,건설도시국 도로교통과
"내수면어업허가 관련하여 제출한 신청서가 아직 처리되지 않았습니다. 신청서 제출 후 3주가 지나도록 연락이 없어, 처리 상황을 문의드립니다. 가능한 빠른 처리 부탁드립니다. 감사합니다.",농업기술센터 농축산과
저희 지역에서는 대규모의 해조류 증식으로 인해 내수면어업허가를 받고 있는 어류 양식장에서 발생하는 오염물질 냄새 때문에 심각한 불쾌감을 느끼고 있습니다. 주민들의 건강과 환경 보전을 위해 냄새 배출 기준의 강화 및 정기적인 모니터링을 적극적으로 실시해주시길 요청드립니다.,농업기술센터 농축산과
제가 거주하는 지역에서 진행되는 '대체산림자원조성비 분할납부' 관련하여 문의드립니다. 구체적으로 어떤 내용을 확인하고 처리할 수 있는지 알고 싶습니다. 감사합니다.,자치행정국 종합민원과
대체산림자원조성비 분할납부와 관련하여 처리상황을 알려주시기 바랍니다.,자치행정국 종합민원과
액화석유가스 충전사업의 지위승계신고 관련하여 우리 동네 주민들은 걱정하고 있습니다. 이에 따라서 관련 부서에서 신속하게 처리하여 안전한 충전소 운영을 보장해주시길 바랍니다.,경제정책실
저희 동네에 액화석유가스 충전소 지위승계신고서가 제출되었습니다. 해당 업체의 영업이 어떻게 진행될지 궁금합니다. 주민들이 안전하게 생활할 수 있도록 적극적인 조치를 취해주시기를 부탁드립니다.,경제정책실
액화석유가스 충전사업(집단공급사업·판매사업·저장소설치) 변경허가에 대한 관심이 있어 민원을 제기합니다. 이에 대해 처리 부탁드립니다.,경제정책실
"액화석유가스 충전사업의 변경허가에 대한 관심과 노력에 감사드립니다. 제가 건의드린 주민들의 요구사항이 수용되어 변경허가가 이루어진 것을 기쁘게 생각합니다. 앞으로도 지역주민의 안전과 환경보호를 고려한 정책 수립과 실행을 기대하며, 감사의 말씀을 전합니다.",경제정책실
"주민으로서 건축공사 착공연기를 신청합니다. 주변 주민들의 안전과 편의성, 기타 관련 공사의 영향으로 인해 착공일을 연기해주시기 바랍니다. 처리 부탁드립니다.",건설도시국 건축과
건축공사 착공연기 신청에 대한 주민들의 공로로 인해 연기 기간이 허가되었습니다. 감사합니다.,건설도시국 건축과
"안녕하세요, 직업소개·직업정보제공·근로자공급과 관련된 '사업변경(신고·등록·허가)신청' 민원을 제출합니다. 해당 사업의 변경 내용은 다음과 같습니다 (변경 내용 기술). 처리 부탁드리며, 결과를 알려주시면 감사하겠습니다.",경제정책실
"안녕하세요, 주민 상담원입니다. '직업소개·직업정보제공·근로자공급' 사업과 관련하여 사업 변경에 따른 신고, 등록, 허가 절차를 진행하려고 합니다. 관련하여 필요한 절차나 제출해야할 서류 등 알려주시면 감사하겠습니다.",경제정책실
"안녕하세요. 마약류취급자, 원료물질수출입업자 및 원료물질제조업자 사망, 제한능력자, 법인해산, 학술연구종료로 인해 신고를 하고자 합니다. 처리가 완료되면 결과를 알려주시면 감사하겠습니다.",보건소 보건과
"안녕하세요, 저는 ○○시민입니다. 마약류취급자, 원료물질수출입업자 및 원료물질제조업자에서 사망, 제한능력자, 법인해산, 학술연구종료 등의 사유로 인해 신고해야 할 사항이 있어서 문의드립니다. 이에 해당 사항에 대한 신고 절차 및 필요한 자료 등을 안내받을 수 있도록 도움을 부탁드립니다. 감사합니다.",보건소 보건과
"액화석유가스 충전사업의 집단공급 및 판매사업, 그리고 저장소 설치에 대한 허가 신청과 관련하여, 해당 사업이 지역 환경 및 안전에 대한 부정적인 영향을 미칠 가능성이 있어서, 이에 대한 조사와 검토 후에는 이를 거부해 주시기를 요청합니다. 감사합니다.",주민지원국 경제지원과
"저희 동네에 액화석유가스 충전소와 저장소를 설치하는 계획이 있습니다. 해당 사업이 주변 주민들에게 불편함을 초래할 가능성이 크다고 생각합니다. 따라서, 해당 사업에 대해 충분한 검토와 협의가 이루어져야 한다고 생각합니다. 주민들의 안전과 생활환경이 보호될 수 있도록 충분한 조치를 취해주시기 바랍니다.",주민지원국 경제지원과
"배출부과금 징수유예 및 분납을 신청합니다. 부과금을 일시적으로 납부하지 못할 상황이 생겨 분할해서 납부하고자 합니다. 예정된 기간 내에 분납이 가능한 경우, 해당 기간 내에 납부하도록 하겠습니다. 처리해주시면 감사하겠습니다.",주민지원국 환경과
"배출부과금 징수유예 및 분납신청을 위해 문의드립니다. 가능한 경우, 언제까지 징수유예가 가능한지와 분납금액 및 기간에 대한 안내를 부탁드립니다. 감사합니다.",주민지원국 환경과
"변경된 사업계획에 대한 외국투자가의 승인을 위해 관련서류를 제출했지만, 처리가 늦어져 불편함을 겪고 있습니다. 빠른 처리 부탁드립니다.",건설도시국 건축과
사업계획(변경)승인(외국투자가)과 관련하여 승인되었습니다. 앞으로 원활한 사업 진행을 위해 노력하겠습니다. 감사합니다.,건설도시국 건축과
안녕하세요. 주민으로서 종축업 허가 및 변경허가를 신청하고자 합니다. 처리 부탁드리며 필요한 서류와 절차 등을 안내해주시면 감사하겠습니다. 처리 결과에 대한 안내 부탁드립니다.,농업기술센터 농축산과
종축업 허가 및 변경허가를 신청합니다. 관련 절차와 요구사항에 대해 안내 부탁드립니다. 감사합니다.,농업기술센터 농축산과
"안녕하세요, 제가 건의 드리고자 하는 민원은 비산먼지시설기준 변경신청입니다. 최근 비산먼지로 인한 건강 문제와 환경 오염 등 심각한 문제점이 발생해 주변 주민들은 큰 우려를 느끼고 있습니다. 이에 비산먼지시설 기준을 변경하여 더욱 엄격한 대책을 마련해 주시기를 요청드립니다. 감사합니다.",주민생활지원국 환경관리과
「비산먼지시설기준 변경신청」 관련하여 주민으로서 건강과 환경을 위해 변경을 요청합니다. 적극적인 대처와 조치를 취해주시면 감사하겠습니다.,주민생활지원국 환경관리과
"반경 500m 이내에 새로운 배출시설이 설치되었다는 소식을 듣고 걱정입니다. 해당 시설이 '신고대상 배출시설'인지 여부를 확인하고, 필요한 조치를 취해주시기 바랍니다. 다음과 같은 정보를 함께 제공합니다.

- 해당 시설의 명칭, 위치, 분류 및 배출물 종류
- 해당 시설의 운영자 정보
- 관련 법령 및 지침에 따라 신고와 허가 절차가 이루어졌는지 여부
- 시설 운영으로 인한 환경오염 및 건강 위험 등의 우려

언제든지 안전하고 건강한 환경을 위해 관련 규정을 철저히 준수하고 지속적인 모니터링 및 대응을 부탁드립니다.",행정관리국 종합민원과
주변에 있는 배출시설에서 어떤 문제가 발생하는 것 같아요. 설치된 배출시설에 대한 신고를 하고 싶습니다.,행정관리국 종합민원과
"저희 동네에서는 최근에 입목벌채/임산물 굴취·채취 (변경)허가를 받아야 하는 상황입니다. 하지만 주변 지역에서는 이미 이에 관련된 사업이 진행되고 있어, 저희 지역의 경제 및 식생활 등에도 영향을 미칠 수 있다고 생각합니다. 따라서 이 관련하여 더 많은 정보와 결정에 대한 투명성을 요청합니다. 저희 지역에서의 입목벌채/임산물 굴취·채취 (변경)허가에 대한 조치와 검토 결과, 적극적인 정보 제공을 부탁드립니다.",행정관리국 종합민원과
"입목벌채/임산물 굴취·채취(변경)허가에 대해, 제가 주민으로서 문제점을 제기하고 싶습니다. 이번 입목벌채/임산물 굴취·채취(변경)허가는 지역 생태계에 심각한 영향을 미칠 가능성이 크다는 것을 우려합니다. 따라서 적극적인 대응과 검토가 필요하다고 생각합니다. 추후에도 이러한 문제가 발생할 경우 반드시 주민의 의견을 적극 수렴하여 대처해주시기 바랍니다.",행정관리국 종합민원과
"건설폐기물처리업 허가(변경허가) 신청 관련하여, 처리에 필요한 절차와 요청사항을 안내받을 수 있는 방법이 궁금합니다. 감사합니다.",주민생활지원국 청소위생과
"내 동네에 건설폐기물 처리업체가 신청한 변경허가에 대해 매우 우려스럽습니다. 이에 따라 저희 동네에서의 건설폐기물 처리가 더 악화될 가능성이 높아지는 것으로 보여지며, 이러한 상황이 발생할 경우 우리 동네 환경에 심각한 영향을 미칠 수 있습니다. 따라서, 이에 대한 검토 및 조치를 철저히 요청드리게 됩니다.",주민생활지원국 청소위생과
"저희 동네에 있는 ○○ 회사에서 유해화학물질을 사용하는 것으로 알고 있습니다. 제가 주변에서 느끼는 냄새와 질병 발생의 가능성으로 미루어봤을 때, 해당 회사의 영업 폐업 또는 가동중단 신고가 필요하다고 느껴서 이에 대한 신고를 하고자 합니다. 필요한 절차나 제출서류 등에 대한 안내 부탁드립니다. 감사합니다.",주민생활지원국 환경관리과
저희 동네에서 유해화학물질을 다루는 업체가 가동중단 신고를 하지 않아 우려스럽습니다. 이에 대한 조치를 취해주시기 바랍니다.,주민생활지원국 환경관리과
안녕하세요. 자가용 운송 비용 부담을 덜고자 '자가용자동차 유상운송허가' 신청을 하고자 합니다. 신청 방법과 관련된 자세한 안내를 부탁드립니다. 감사합니다.,주민생활지원국 교통행정과
저는 자가용 운전자입니다. 제 차량으로 유상운송 업무를 하고 싶어서 '자가용 자동차 유상운송허가' 신청을 하고자 합니다. 해당 신청에 필요한 서류와 절차에 대해 안내 부탁드립니다. 감사합니다.,주민생활지원국 교통행정과
"적극적으로 '산지전용허가 변경신고'에 대한 주민 민원을 제기합니다. 관련된 필요서류를 첨부하였습니다. 신청자와 관련된 모든 정보는 제공되었으며, 신청 내용에 대한 자세한 설명도 포함되어 있습니다. 민원 처리 상황에 대한 신속한 진행과 결과에 대한 피드백을 부탁드립니다. 감사합니다.",행정관리국 종합민원과
