content,dept
"""최근 우리 동네에서 화물자동차 운송주선사업이 활발히 이루어지고 있습니다. 이에 따라 도로 교통량이 많아지고 주민들의 안전에 대한 우려가 많아지고 있습니다. 이러한 문제점을 해결하기 위해 화물자동차 운송주선사업의 허가 기준과 운영 방식을 검토하고, 여러 조건을 고려하여 합리적인 결정을 내려주시길 간절히 부탁드립니다.""",도시건설국 교통과
우리 동네에 화물자동차 운송주선사업 허가를 취득한 업체가 있다는 소식을 들었습니다. 그러나 우리 동네 주민들은 해당 업체의 차량 운행으로 인한 교통량 증가와 소음 등으로 불편을 겪고 있습니다. 따라서 해당 업체의 운송주선사업 허가를 취소해 주시기 바랍니다.,도시건설국 교통과
"안녕하세요, 도시개발사업 조성토지의 준공 전 사용허가신청과 관련하여 문의드립니다. 신청서 제출 및 처리 절차에 대해 안내받고 싶습니다. 감사합니다.",도시건설국 도시관리과
저희 동네에 있는 도시개발사업 조성토지의 준공 전 사용허가신청에 대해 문의드립니다. 언제까지 승인 여부를 알 수 있을까요? 가능하다면 가능한 빠른 답변 부탁드립니다.,도시건설국 도시관리과
"자동차 종합검사 유효기간 1년 연장을 신청합니다. 해당 민원은 도시건설과 관련된 사항이며, 처리 부탁드립니다.",도시건설국 교통과
자동차 종합검사 유효기간을 연장하고 싶습니다. 관련해 절차와 신청 방법을 안내해주시면 감사하겠습니다.,도시건설국 교통과
"양곡가공업의 신고(제분업, 제조업)과 관련하여, 이 지역 주민들은 환경오염과 곤충 증가 등으로 인한 불편을 겪고 있습니다. 이에 대한 조치를 취해주시기를 요청합니다.",경제환경국 일자리경제과
제주시 내 이웃 소규모 양곡가공업체가 공장 운영 시 냄새와 소음으로 인해 주민들의 불편함을 느끼고 있습니다. 양곡가공업체의 제분업 및 제조업 신고 여부와 관련하여 확인 및 조치해주시면 감사하겠습니다.,경제환경국 일자리경제과
"안녕하세요, 가설건축물 존치기간 연장 신고 관련하여 문의 드립니다. 이에 따라 가설건축물 존치기간 연장 신청을 하고자 합니다. 필요한 서류 및 절차 등 자세한 안내 부탁드립니다. 감사합니다.",도시건설국 도시관리과
저는 가설건축물의 존치기간 연장을 신청합니다.,도시건설국 도시관리과
"저는 석유판매업(용제판매소)을 운영 중인 주민입니다. 관련 제도에 따라 제가 등록해야 할 사항이 있는데, 이에 대해 문의드리고자 합니다. 처리 가능한 절차나 필요한 서류 등을 안내해주시면 감사하겠습니다.",경제환경국 환경보호과
"저는 석유판매업(용제판매소) 등록을 위해 관련 절차와 필요한 서류를 알고 싶습니다. 어떤 단계를 거쳐야 하며, 필수적으로 제출해야 할 서류가 무엇인지 자세히 안내해 주시기 바랍니다.",경제환경국 환경보호과
저희 동네에 있는 공유수면점이 사용변경허가를 받아서 시끄럽게 운영되고 있어요. 이에 대한 조치를 취해주셨으면 합니다. 감사합니다.,경제환경국 일자리경제과
공유수면점 및 사용 변경허가 신청합니다. 관련 서류와 절차에 대한 안내 부탁드립니다.,경제환경국 일자리경제과
"저는 전통사찰보존지 내 건조물 건축(신축, 증축, 개축 등) 허가 신청을 하고자 합니다. 관련서류들은 준비되어 있습니다. 처리에 필요한 추가적인 정보가 필요하시다면 언제든지 연락 부탁드립니다. 감사합니다.",주민생활지원국 문화체육과
"저희 동네에 전통사찰 보존지가 있다 보니, 건조물 건축 신청을 할 때 특별한 허가 절차가 필요한 것 같습니다. 이에 건조물 건축(신축·증축·개축 등) 허가 신청 관련 문의 드립니다. 가능하시다면 신청서 및 필요한 서류 등 자세한 안내를 부탁드립니다. 감사합니다.",주민생활지원국 문화체육과
"안녕하세요. 노인주거(의료·여가·재가)복지시설 폐지·휴지 신고를 하고자 합니다. 해당 시설에서 생활하는 어르신들의 복지와 안전이 보장되어야 하지만, 폐지 또는 휴지가 예고없이 이루어진다면 어르신들의 생활이 큰 영향을 받을 것입니다. 빠른 조치를 취해주시기를 부탁드립니다. 감사합니다.",주민생활지원국 주민복지과
저희 동네에 위치한 노인주거(의료·여가·재가)복지시설 폐지 및 휴지 신고 관련하여 이에 대한 대책을 마련해주시기를 요청드립니다. 최근 발생한 문제로 인해 노인들의 복지와 안전을 위협하는 상황이 발생하고 있습니다. 주민들을 위해 신속한 조치를 취해주셔야 합니다. 감사합니다.,주민생활지원국 주민복지과
"저희 가족이 건강을 위해 자가진단 검사기를 구매하고자 하는데, 판매업자가 변경됐다는 사실을 인지하고 변경신고를 하고자 합니다. 이에 따라 의료기기판매업 업무를 수행할 수 있는 업체로 결정된 사실을 알림받았으면 합니다. 이에 대한 확실한 처리과정과 결과를 문의드립니다.",보건소 보건과
의료기기판매업을 변경하려면 어떤 신고서류를 제출해야 하는지 알고 싶습니다. 가능하다면 신고서류 제출 방법과 필요한 서류도 함께 안내해주시면 감사하겠습니다.,보건소 보건과
"안녕하세요. 저희가 주민으로서 기타유원시설을 이용하려는데, 해당 시설이 변경되었다는 소식을 들었습니다. 이에따라 변경신고를 해야한다는 것을 알게 된 상황입니다. 해당 시설의 변경사항과 관련된 프로세스나 필요한 서류, 절차 등을 안내해주시면 감사하겠습니다. 처리 결과에 대한 안내도 부탁드립니다. 감사합니다.",주민생활지원국 문화체육과
기타유원시설업 변경신고에 대한 주민 민원입니다. 변경된 시설 내용을 확인하고 싶습니다. 가능한 빠른 답변 부탁드립니다.,주민생활지원국 문화체육과
"안녕하세요, 이 곳 A동에 거주하는 주민입니다. 최근 아동복지시설의 운영에 관하여 일부 이슈가 제기되어, 관련 정보를 확인하고자 문의드립니다. 아동복지시설의 휴지, 폐지, 재개 등 관련 사항에 대해서 신고 접수 가능한 곳이 있을까요? 처리해주시면 감사하겠습니다.",주민생활지원국 주민복지과
"아동복지시설의 휴지, 폐지, 혹은 재개에 대해 신고합니다. 관련 조치를 취해주시면 감사하겠습니다.",주민생활지원국 주민복지과
"성남시에 거주하는 A씨입니다.
저희 동네에서 공사중인 공공하수도 공사에 대해 문의 드립니다.
해당 공사는 이미 허가를 받아서 진행 중인 것인가요?
만약 이미 허가를 받았다면, 공사를 유지 혹은 변경할 수 있는 권한이 있는지도 궁금합니다.
또한, 만약 공사의 폐지를 요청하고 싶다면, 그에 대한 방법과 절차도 알려주세요.
이 민원에 대한 조사 결과는 제게도 알려주시면 감사하겠습니다.",도시건설국 건설과
저는 ○○ 동 (구) ○○ 번지에 거주하는 주민입니다. 제가 봉사하는 단체에서 새로운 시설물을 건립하기 위해 '공공하수도 공사(변경·유지·폐지) 허가'를 신청하였습니다. 하지만 아직까지 허가 여부에 대한 답변이 도착하지 않아서 염려스럽습니다. 가능하시다면 빠른 시일 내에 결과를 안내해주시면 감사하겠습니다.,도시건설국 건설과
"한약업사허가 관련하여 주민들이 불안감을 가지고 있습니다. 관련 정보를 철저하게 수집하여, 주민들에게 안심을 줄 수 있는 대책을 마련해 주시기 바랍니다.",보건소 보건과
저희 동네에 '한약업사허가'가 부여되어 주민 여러분께서 불편한 점 없이 안전하게 한약을 구매하실 수 있도록 해주세요. 현재는 한약 구매를 위해 멀리까지 이동해야만 하는 경우가 많아 불편함을 느끼고 있습니다. 이에 '한약업사허가'를 부여하여 지역 내에서 한약 구매가 원활하게 이루어지도록 제반 조치를 취해주시기 바랍니다. 감사합니다.,보건소 보건과
저희 주변 국유재산인 도로에 대해 궁금한 게 있어서 문의드립니다. 국유재산사용수익허가(국유재산법적용을 받는 도로·구거·하천·유지·제방 및 그 부속시설에 한함)를 받기 위해 필요한 절차나 자세한 내용을 알고 싶습니다. 답변 부탁드립니다.,도시건설국 건설과
"저희 동네에서 국유재산으로 관리되는 도로와 구거, 하천, 유지 등에 대한 사용수익 허가를 요청합니다. 관련 법적 규정을 따르며 사용 목적에 따라 필요한 절차와 요구사항을 준수할 것을 약속드립니다. 감사합니다.",도시건설국 건설과
"요즘 골재채취업 등록사항 변경신고 관련하여, 변경 사항을 신고하고자 합니다. 관련 절차와 방법을 알려주시기 바라며, 처리 과정에 대한 안내를 부탁드립니다. 감사합니다.",도시건설국 지적과
"제가 골재채취업 등록을 하였는데, 등록사항 변경이 필요하여 이에 대한 신고를 하고자 합니다. 변경 사항은 ○○○입니다. 고객님의 빠른 처리 부탁드립니다.",도시건설국 지적과
"제가 근처에 있는 국유재산을 사용하고자 합니다. 국유재산 사용수익허가나 대부, 매수 등을 통해 이용하고 싶습니다. 방법과 절차에 대한 정보를 알고 싶습니다. 처리 부탁드립니다.",경제환경국 일자리경제과
저는 해당 국유재산의 사용수익 허가 및 대부나 매수를 원합니다. 감사합니다.,경제환경국 일자리경제과
가정폭력 상담소(보호시설·교육훈련시설) 폐지(휴지·운영재개)로 인한 주민의 안전과 복지가 심각한 위협을 받고 있습니다. 해당 시설의 폐지(휴지) 및 운영재개에 대한 적극적인 조치가 필요합니다. 이에 대해 관련 기관의 적극적인 관심과 조치를 부탁드립니다.,주민생활지원국 주민복지과
가정폭력 상담소(보호시설·교육훈련시설)을 폐지하려는 사안이 전해져 불안감을 느끼고 있었습니다. 하지만 최근에 받은 소식으로는 해당 시설의 운영이 재개될 예정이라고 들었습니다. 주민의 안전과 복지에 기여하는 이 시설의 조속한 운영재개를 바라며 감사의 말씀을 전합니다.,주민생활지원국 주민복지과
'화물자동차 운송(운송주선·운송가맹)사업 양도·양수신고'와 관련하여 처리 상황 안내 부탁드립니다. 처리 결과에 대한 피드백을 부탁드립니다. 감사합니다.,웃는얼굴아트센터
"저는 최근 화물자동차 운송 사업을 운영하시던 A회사의 사업을 받아들일 의향이 있습니다. 따라서, 해당 사업의 양도 및 양수신고에 대한 관련 절차를 안내받고 싶습니다. 감사합니다.",웃는얼굴아트센터
