content,dept
"온라인 비디오시청 플랫폼을 이용하며, 시청제공업 변경등록을 신청합니다. 이에 따른 서류 및 절차 안내가 필요합니다. 처리 부탁드립니다.",교육문화국 문화체육과
"'비디오물 시청제공업 변경등록'으로 인해 생긴 문제로 인하여, 저는 변경등록에 대한 절차가 불편하다는 불만을 제기합니다. 이에 관련 부서에서 신속하게 처리하여 원활한 시청제공 업무가 이루어지기를 바랍니다.",교육문화국 문화체육과
동물약국 개설 등록 신청 관련하여 문제가 발생하여 이에 대한 조치가 필요합니다. 적극적인 지원과 조치 부탁드립니다. 감사합니다.,복지국 경제환경과
"저는 이 지역의 주민입니다. 최근에 '동물약국 개설등록'과 관련해서 몇 가지 문제가 발생했습니다. 해당 약국이 운영되기 전에 충분한 검사가 이루어졌는지, 주변 주민들에게 충분한 안내가 이루어졌는지 등에 대한 우려가 있습니다. 이에 대한 검토와 조치가 필요합니다. 감사합니다.",복지국 경제환경과
"안녕하세요, 공장설립 (변경)승인 관련하여 민원을 접수하게 된 주민입니다. 처리 상황을 확인해보니 '경제환경과'에서 처리 중이라는 내용을 확인하였습니다. 심봉사항에 대한 빠른 처리 부탁드리며, 승인 결과를 알려주시면 감사하겠습니다.",복지국 경제환경과
제공된 공장설립(변경)신청서에 대해 승인되었다는 안내드립니다. 감사합니다.,복지국 경제환경과
제가 입양을 받은 아이의 입양기관을 변경하고자 합니다. 변경 신청에 필요한 서류나 절차가 있다면 안내 부탁드립니다. 처리 결과에 대한 통보를 부탁드립니다. 감사합니다.,복지국 생활지원과
저는 최근에 입양한 아이의 입양기관이 변경되어서 변경신고를 하려고 합니다. 변경된 입양기관의 정보는 다음과 같습니다. (입양기관 정보 기재) 변경된 입양기관에서 절차를 진행하기 위해 필요한 추가 서류 등이 있다면 안내 부탁드립니다. 감사합니다.,복지국 생활지원과
"식품관련영업 허가사항 변경허가(신고) 관련하여, 제가 문의드리고자 합니다. 영업장 내부 구조와 위생관리 등에 대한 변경이 있어 허가사항을 변경해야 할 상황입니다. 새로운 허가사항의 내용에 대해서는 첨부파일을 통해 자세히 설명드리겠습니다. 처리 부탁드립니다.",보건소 식품위생과
"저희 동네에 최근에 개설된 식당에서 음식을 먹었는데, 일부 메뉴에 대한 원재료 및 알레르기 정보가 표기되어 있지 않았습니다. 이로 인해 알러지 비대칭적인 피해가 발생할 수 있어서 매우 위험합니다. 이에 따라 식품관련영업 허가사항 변경허가(신고)가 필요하다고 생각됩니다. 만약 이에 대한 조치가 이루어지지 않을 경우, 잠재적인 위험성이 계속해서 이어질 수 있습니다. 그러므로 신속한 조치가 필요합니다.",보건소 식품위생과
"안녕하세요, 소음·진동 발생이 심한 XX주택 담당자입니다. 최근에 인근에 위치한 XX공장에서 소음과 진동이 심각하게 발생하여 주민들이 큰 불편을 겪고 있습니다. 따라서 해당 공장에서 시설 변경신고가 필요하며, 이를 공공기관에 신청하고자 합니다. 관련된 처리해주시면 감사하겠습니다.",복지국 경제환경과
저는 근처에 있는 소음·진동 배출시설로 인해 매우 불편함을 느끼고 있습니다. 따라서 해당 시설의 변경 신고를 요청합니다. 이 문제가 해결되기를 바랍니다.,복지국 경제환경과
"저는 여객자동차운송사업을 시작하기 위해 등록을 해야 하는데, 관련서류 제출 방법 및 시행 일정 등을 문의드립니다. 빠른 처리 부탁드립니다.",도시국 교통과
"저는 이전부터 여객자동차 운송사업을 하고 있었는데, 최근에 등록 관련 서류를 제출하려고 하니까 어려움이 있어서 불편합니다. 빠른 처리 부탁드립니다. 감사합니다.",도시국 교통과
안녕하세요. 기타유원시설업을 운영 중인 A 씨입니다. 저희 시설은 새로운 시설 추가와 운영 기간 연장으로 인해 신고가 필요하다고 생각됩니다. 필요한 절차나 서류 등이 있으면 안내 부탁드립니다. 감사합니다.,일자리관광사업단
저희 동네에 기타유원시설이 신고되어 조치를 취해주셨으면 합니다.,일자리관광사업단
"안녕하세요, 주민으로서 아동복지를 위해 시설 설치를 요청합니다. 아이들의 안전한 성장과 발전을 위해서는 적극적인 지원이 필요한데, 아직 우리 동네에는 아동 복지시설이 부족합니다. 따라서, 아동들을 위한 안전하고 편리한 시설을 설치해주시면 많은 동네 주민들이 이를 환영하고 참여할 것입니다. 처리 결과에 대한 답변 부탁드립니다. 감사합니다.",복지국 생활지원과
저희 동네에 아동복지시설을 설치신고하기 위해 이렇게 민원을 제출합니다. 최근 저희 동네는 아이들의 안전과 건강에 대한 관심이 높아졌습니다. 그래서 아이들을 위한 보호시설인 아동복지시설을 설치해주시면 감사하겠습니다. 이에 대한 신고를 접수 부탁드립니다. 감사합니다.,복지국 생활지원과
화물자동차 운송주선사업 허가 관련하여 주민들이 주위에 주차되어 불편함을 느끼고 있습니다. 이에 대한 조치를 취해 주시면 감사하겠습니다.,도시국 교통과
"""주변 도로를 넘어 화물차가 많이 다니는데, 이에 따른 교통량과 소음이 우려됩니다. 화물자동차 운송주선사업 허가를 제한적으로 혹은 이전과 달리 엄격하게 검토하여, 이러한 문제가 발생하지 않도록 해 주시기를 바랍니다.""",도시국 교통과
"관광사업계획 변경 승인으로 인해 지역 내 관광산업이 유동성을 높이고 일자리 창출 효과가 기대됩니다. 하지만 이에 따라 주변 환경과 인프라에 대한 우려가 있어, 국민들의 안전과 편의를 고려한 신중한 계획 수립과 시행을 요청합니다. 소중한 시간 내 답변 부탁드립니다. 감사합니다.",일자리관광사업단
"저희 동네에 계획되어 있던 관광사업 계획이 변경 승인되었다는 소식을 듣고 기쁘지만, 이에 따라 재산과 환경 등에 대한 우려가 있어서 이번 변경에 대한 충분한 설명과 적절한 대응이 필요하다고 생각합니다.  이를 위해 상세한 계획에 대한 설명 및 정보를 제공해 주시길 부탁드립니다.",일자리관광사업단
"저는 주민 A입니다. 제 집 근처에 공유수면점이 있는데, 사용 전에 미리 협의나 승인 절차가 필요한 것으로 알고 있습니다. 따라서, 공유수면점을 사용하기 위해 협의나 승인을 받을 수 있는 방법이 있는지 문의드립니다. 처리 결과에 대해 알려주시면 감사하겠습니다.",도시국 건설과
이번에 저희 주민들이 관심을 가지는 '공유수면점.사용 협의 또는 승인'과 관련하여 협의나 승인을 받을 수 있는 절차나 방법이 있을까요? 관련된 정보나 안내 부탁드립니다.,도시국 건설과
"저희 동네에 위치한 정신재활시설이 인근 주민들에게 불편을 초래하고 있어서, 폐지 또는 휴지 조치를 취해주시기를 요청합니다. 또한, 이에 대한 조치가 이루어진 후에는 재개 신고가 필요하니 관련 부서에서 이를 감안하여 조치 부탁드립니다. 감사합니다.",보건소 건강증진과
"저희 동네 정신재활시설이 폐지, 휴지, 재개 등의 신고가 불명확하게 처리되어 주민들이 혼란스러워지고 있습니다. 이에 대한 명확한 처리와 상황 설명을 간곡히 요청드립니다.",보건소 건강증진과
안녕하세요. 전통시장 인정신청과 관련하여 문의드립니다. 해당 시장은 역사와 문화적 가치가 높으며 지역 경제 발전에도 큰 기여를 하고 있습니다. 그러나 최근 주변 상권과의 경쟁력 저하 등 문제점이 발생하고 있어 전통시장 인정을 신청하고자 합니다. 심사 결과 어떠한 조치가 이루어질지 궁금합니다. 감사합니다.,복지국 경제환경과
저희 동네에 있는 전통시장이 더욱 활성화되기 위해 인정신청을 하려고 합니다. 이를 위해 주민으로서 지원하고자 합니다.,복지국 경제환경과
"저는 청소년 수련시설에 대한 등록 변경 관련하여 민원을 제출하고자 합니다. 이에 따라, 해당 시설의 등록 정보 변경 및 확인을 요청하오니, 적극적으로 처리 부탁드립니다. 감사합니다.",복지국 평생교육과
"청소년수련시설을 변경하여 이전에 등록한 정보와 다른 부분이 있어 변경등록을 하고자 합니다. 관련 절차와 필요한 서류, 수수료 등을 안내해 주시면 감사하겠습니다.",복지국 평생교육과
공원내 행위허가에 대한 절차가 불편하고 번거로워서 민원을 제기합니다. 공원에서 다양한 활동을 하고 싶지만 허가서를 받기 위해 지나가야 할 절차가 많아 시간과 비용이 들어가는 것 같습니다. 향후에는 공원내 행위허가 절차를 단순화하여 주민들이 쉽게 이용할 수 있도록 해주시기 바랍니다.,도시국 건축과
주변 공원에서 반려견의 배설물을 치우지 않으시는 분들이 많아서 이에 대한 관리 강화를 요청합니다. 공원 내에서는 모든 시민들이 쾌적한 환경에서 즐거운 시간을 보낼 수 있도록 규칙을 지켜주시기 바랍니다.,도시국 건축과
"'창업사업계획 (변경)승인' 관련하여 처리 상태를 확인하려 합니다. 처리 결과를 알고 싶으니, 처리 상태에 대한 안내를 부탁드립니다. 감사합니다.",복지국 경제환경과
창업사업계획 변경 승인 완료되었습니다. 감사합니다.,복지국 경제환경과
"안녕하세요. 인근 약국인데요, 저희 약국의 폐업 및 휴업·업무재개 신고 관련하여 처리해주시면 감사하겠습니다. 해당 업무에 필요한 절차나 서류 등이 있으면 안내 부탁드립니다.",보건소 보건과
"저희 동네에 위치한 ○○약국이 최근 폐업하였습니다. 해당 약국은 안전상비의약품 판매업과 의약품판매업을 영위하고 있었으며, 폐업 이전에는 휴업 중이었습니다. 이에 따라 업무재개신고도 없었습니다. 이러한 상황에 많은 이용자들의 불편과 안전 문제가 우려됩니다. 빠른 조치를 취해주시기를 요청드립니다.",보건소 보건과
"저희 동네에는 폐기물 처리 및 재활용시설이 부족해 환경 문제가 심각해지고 있습니다. 이에 따라, 폐기물 처리시설 또는 재활용시설 설치 (변경)승인에 관한 문의를 드리고자 합니다. 빠른 검토와 처리 부탁드립니다. 감사합니다.",복지국 자원순환과
저희 동네에 폐기물처분시설 또는 재활용시설을 설치하기 위해 관련 승인 신청을 하고자 합니다. 해당 신청에 대한 결과를 빠른 시일 내에 알려주시면 감사하겠습니다.,복지국 자원순환과
"안녕하세요, 골재채취업 등록사항 변경신고 관련하여 문의드립니다. 변경된 사항은 업체 명과 대표자 성명이 변경되었으며, 이에 따라 등록사항을 수정하고자 합니다. 처리 부탁드립니다.",도시국 건설과
골재채취업 등록사항 변경을 위한 민원 신청합니다. 변동된 사항은 주민등록번호 뒷자리 4자리와 채취하는 골재종류입니다. 감사합니다.,도시국 건설과
"사도통행 제한(금지) 허가와 관련하여, 지역 주민으로써 걱정 사항이 있어 연락드립니다. 해당 지역에 사도통행 제한(금지)을 허가하게 되면, 주거지와 상업지에 혼란과 불편이 예상됩니다. 관련하여 신중한 판단을 부탁드립니다.",도시국 건설과
주변 사업지역에서 발생한 사고로 인해 사도통행이 제한(금지)되어 불편함을 겪고 있습니다. 빠른 시일 내에 문제 해결을 부탁드립니다.,도시국 건설과
"안녕하세요, 저는 (주소)에 거주하고 있는 (이름)입니다. 최근 '내수면 유선 및 도선사업 운항약관 (변경)신고'와 관련하여 불편한 상황이 발생하였습니다. 이에 대해 처리 부탁드립니다. 감사합니다.",도시국 생활안전과
내수면 유선 및 도선사업 운항약관 변경으로 인해 주거지 인근 해상에서의 소음과 진동 문제가 심각해지고 있습니다. 이에 대한 조치를 적극적으로 요구합니다.,도시국 생활안전과
"""저는 내수면 유선 및 도선사업을 하기 위해 필요한 면허(신고)를 신청하려고 합니다. 관련 절차와 자세한 정보를 안내받을 수 있도록 도움 부탁드립니다. 감사합니다.""",도시국 생활안전과
강원도홍보관에서 '내수면 유선 및 도선사업 면허(신고)'에 대한 문의가 있습니다. 궁금한 내용은 전화나 이메일로 문의드렸으나 답변이 없어서 문의드립니다. 가능한 빠른 답변 부탁드립니다. 감사합니다.,도시국 생활안전과
"제가 거주하는 지역에서 외국인들이 토지를 취득하는 것에 대해 걱정됩니다. 외국인이 토지를 많이 취득하면 우리 지역의 발전이 저해될 수도 있다고 생각합니다. 따라서, 이에 대한 관리가 더욱 강화되어야 한다고 생각합니다. 관련 법규에 맞춰 외국인 토지취득허가를 엄격하게 관리해주시기 바랍니다. 감사합니다.",도시국 토지정보과
우리 동네에 외국인이 토지를 취득하는 경우가 많아서 매우 불안합니다. 가능하면 외국인 토지취득허가를 엄격하게 검토해주시기 바랍니다. 우리 주변에는 이로 인해 생기는 문제들이 많이 발생하고 있습니다. 이 문제에 대한 조치를 부탁드립니다.,도시국 토지정보과
"저희 동네에서 시행 중인 '도로점용 사업'으로 인해 주변 도로와 주차장이 혼잡해지고, 그로 인해 생기는 교통혼란과 불편함이 매우 심각합니다. 이 문제를 해결해 주시기 바랍니다.",도시국 건설과
"1. 도로점용 사업에 따른 교통 혼잡 문제가 해결되지 않아 불편함을 느끼고 있습니다.
2. 도로점용 사업으로 인해 주차공간 부족으로 곤란한 상황이 발생하고 있습니다. 
3. 도로점용 사업으로 인한 소음 및 공동주택 주민들의 불편함이 해소되지 않아 불만 습니다.
4. 도로점용 사업 임대료 인상으로 부담이 커져 경제적으로 어려움을 겪고 있습니다. 
5. 도로점용 사업으로 인한 도로 균열과 타 공공시설 파손 문제가 심각해져 조속한 대처가 필요합니다.",도시국 건설과
"저희 동네에 대기배출시설 설치허가가 내려졌는데, 이에 대해 주민으로서 이의를 제기하고자 합니다. 대기오염 문제가 우려되며 생활 환경에 악영향을 미칠 것으로 예상됩니다. 이에 대한 조치 및 확인사항들을 빠른 시일 내에 검토하여 주시기 바랍니다. 감사합니다.",복지국 경제환경과
"우리 동네에 '대기배출시설 설치허가'를 받은 회사가 있다는 소식을 들었는데, 저희 동네에서는 이미 대기 환경이 예민한 상황인데 더 심화될 것 같습니다. 따라서 이에 대한 조치를 취해주셨으면 좋겠습니다.",복지국 경제환경과
농지보전부담금 납입기간 연장을 신청합니다. 추가 납부 기한이 필요하여 이에 대한 처리 부탁드립니다. 감사합니다.,복지국 경제환경과
농지보전부담금 납입기간 연장을 신청합니다.,복지국 경제환경과
저희 동네에 위치한 공원에서 산지전용(변경)허가가 필요하다는 이야기를 들었습니다. 해당 공원에서는 소음 및 환경오염 등의 문제가 발생하고 있어 이에 대한 조치가 필요하다고 생각합니다. 이에 관련된 처리가 가능한 방법과 절차 등을 안내해주시면 감사하겠습니다.,도시국 공원녹지과
"저는 이 지역의 주민으로써 '산지전용(변경)허가'를 신청하고자 합니다. 관련된 절차와 조건에 따라 신청서를 작성하여 제출할 예정이오니, 필요한 정보와 서류가 무엇인지 알려주세요. 감사합니다.",도시국 공원녹지과
"제가 담배판매업을 운영하고 있는데, 수입판매업과 도매업의 등록사항에 변경사항이 있어서 해당 절차를 진행하고자 합니다. 처리해주실 수 있나요? 감사합니다.",복지국 경제환경과
"담배판매업 등록변경을 위해 신청합니다. 변경 사항은 수입판매업 및 도매업으로의 업종 전환이며, 필요한 서류 및 절차에 따라 적극적으로 협조하겠습니다. 감사합니다.",복지국 경제환경과
저희 동네에는 '가정폭력피해자 보호시설'이 없어서 많은 피해자 분들이 어려움을 겪고 있습니다. 보호시설을 만들어 주시면 이 지역 주민들의 안정적인 생활과 보호에 큰 도움이 될 것입니다. 빠른 처리 부탁드립니다.,복지국 복지과
우리 동네에도 가정폭력피해자 보호시설이 인가될 수 있도록 적극적인 대응을 요청합니다. 가능한 빨리 조치를 취해주시기 바랍니다.,복지국 복지과
건축물의 용도를 변경하여 사용승인 신청을 하고자 합니다. 관련 서류 제출과 절차에 대한 안내 부탁드립니다.,도시국 건축과
건축물 용도변경 사용승인 신청에 대해 문의드립니다. 필요한 서류와 절차가 어떻게 되는지 알려주시면 감사하겠습니다.,도시국 건축과
저희 아파트 내 쓰레기 처리가 미흡하여 산란한 냄새와 함께 벌레가 발생하고 있습니다. 이로 인해 위생상 문제가 우려되어 '위생처리업신고' 신청을 하고자 합니다. 처리 결과에 대한 안내 부탁드립니다.,보건소 위생과
"우리 동네 위생처리업체가 매우 불쾌한 냄새를 발산하고 있어요. 위생처리업신고를 받았는데, 아직까지도 문제가 해결되지 않아서 불편합니다. 가능한 빠른 시일 내에 조치해 주시기 바랍니다.",보건소 위생과
"""여객자동차터미널 사용약관 변경사항으로 인해 불편함을 느끼고 있어, 이에 대한 조치를 요청합니다.""",도시국 교통과
여객자동차터미널 사용약관 신고(변경신고)가 처리되었으면 좋겠습니다. 감사합니다.,도시국 교통과
"이번에 우리 동네에 새로운 가게가 오픈하려고 한다고 하더라고요. 그래서 개장신고를 하려고 합니다. 관련 서류와 필요한 정보들을 준비해왔으니, 신속하게 처리 부탁드립니다. 감사합니다.",읍/면/동사무소
아파트 또는 상가 개장 신청을 하고자 합니다. 필요한 서류나 절차를 안내해 주시면 감사하겠습니다.,읍/면/동사무소
제가 거주하는 지역의 폐수배출시설이 변경되어 불편함을 겪고 있습니다. 이에 관련하여 변경신고를 하고자 합니다. 처리 부탁드립니다.,복지국 자원순환과
저희 아파트 단지에서는 폐수배출시설의 변화로 인해 주변 환경에 불편이 있어서 신고드립니다. 변경된 시설로 인해 냄새와 소음 등이 심해졌으며 거리 위생에도 영향을 미치고 있습니다. 빠른 조치를 취해주시기 바랍니다.,복지국 자원순환과
토지소유자로서 주소 등록 신청을 합니다. 처리해 주시면 감사하겠습니다.,도시국 지적과
"저는 토지 소유자이며, 제 주소를 등록하고자 합니다. 신청서와 필요한 서류를 준비하여, 신속하게 처리 부탁드립니다. 감사합니다.",도시국 지적과
"안녕하세요, 폐기물 처리 및 재활용과 관련하여 문의드립니다. 저희 가구에서 사용되었던 폐기물 처분시설 또는 재활용시설이 사용종료되어 폐쇄되었기 때문에 해당 시설의 폐쇄 신고를 하려고 합니다. 이에 대한 절차와 방법에 대해 안내 부탁드립니다. 감사합니다.",복지국 자원순환과
폐기물 처분시설 또는 재활용시설 사용종료(폐쇄)를 신고합니다.,복지국 자원순환과
