content,dept
"저는 고압가스용기를 보유하고 있으며, 이를 정식으로 등록하고자 합니다. 냉동기 및 특정설비를 사용하는 업무를 하고 있어 이에 따른 법적 의무를 지키고자 합니다. 감사합니다.",경제복지국 창조경제과
"저는 A 지역에 거주하고 있으며, 입양을 위해 필요한 '입양기관허가'를 취득하고 싶습니다. 이에 관해 저희가족이 필요한 서류나 절차 등이 무엇인지 알고 싶습니다. 이 민원은 경제복지국 가족복지과에서 처리 부탁드립니다.",경제복지국 가족복지과
저희 동네에 입양 기관이 있어서 매년 많은 아이들이 새로운 가정으로 돌아갑니다. 그런데 최근에 이 입양 기관에서 불법적인 일들이 발생하고 있는 것 같습니다. 그래서 주민들은 이 입양 기관의 허가를 철회해 달라는 민원을 청원하고 있습니다. 저희 동네 안전을 위해 빠른 조치가 필요합니다.,경제복지국 가족복지과
"사도개설(개축,증축,변경) 허가를 위해 해당 지역의 불법 건축물 및 공공재산 침해 문제가 발생하고 있습니다. 이로 인해 주민들의 안전과 생활 환경이 위협받고 있으니, 적극적인 조치를 취해주시기 바랍니다. 감사합니다.",안전도시국 건설과
"사도개설(개축,증축,변경) 허가 관련하여 제출한 민원에 대해 허가되었습니다. 감사합니다.",안전도시국 건설과
"저는 담배도매업을 운영하고 있는 xxx입니다. 이번에 우리 업체는 담배도매업 등록을 하기 위해 관련 서류를 준비하였습니다. 하지만 등록 과정에서 어려움이 있어서, 도움을 요청하려고 합니다. 관련 조치를 부탁드립니다.",경제복지국 창조경제과
"'담배도매업 등록'을 신청하려고 하는데, 어떤 서류를 제출해야 하는지 알려주시기 바랍니다.",경제복지국 창조경제과
"저희 동네에서는 최근 공유수면매립공사가 끝났는데, 이제 준공검사를 받아볼 수 있을까요? 예정일이 언제인지도 궁금합니다. 처리 부탁드립니다.",안전도시국 건설과
"공유수면매립공사 준공검사 결과, 주변 주민의 건강과 환경에 지장이 없는 것으로 확인되어 안심하고 생활할 수 있게 되었습니다. 감사합니다.",안전도시국 건설과
"저희 동네에는 노인들이 많은데, 주거환경이 불편한 경우가 많습니다. 그래서 노인주거복지시설을 설치하여 노인들의 삶의 질을 향상시키고자 합니다. 이에 노인주거복지시설 설치에 대한 신고를 하고자 합니다. 이를 부탁드립니다. 처리 결과에 대한 안내 부탁드립니다. 감사합니다.",경제복지국 생활복지과
"저희 동네에는 노인 주거복지시설이 부족해요. 이에 따라서 노인들이 살아가기 어려운 상황이 많은데, 이를 해결하기 위해 주거복지시설의 설치가 필요합니다. 따라서 노인 주거복지시설 설치에 대한 신고를 하고자 합니다. 감사합니다.",경제복지국 생활복지과
안녕하세요. 수산물가공업 등록사항 변경 관련하여 문의드립니다. 처리가 가능한 공공기관을 알려주시기 바랍니다. 감사합니다.,경제복지국 창조경제과
저는 수산물 가공업 등록사항을 변경해야 하는데 어떤 서류를 제출해야 하나요? 어떤 절차를 거쳐야 할까요? 도움을 부탁드립니다.,경제복지국 창조경제과
양곡가공업 등록을 위해 필요한 서류와 절차에 대해 안내해 주시기 바랍니다.,읍/면/동사무소
양곡가공업 등록이 어렵다는 소문을 들어서 문의드립니다. 어떤 절차와 서류가 필요한지 알려주세요.,읍/면/동사무소
"저는 '여객자동차터미널사업 상속신고' 관련하여, 지역 주민으로서 주차장 부족으로 불편을 겪고 있습니다. 주차장이 확충되면서 주변 교통 혼잡도가 개선될 것이라고 생각합니다. 이에 대한 조치가 필요합니다. 처리 결과에 대해서는 빠른 시일 내에 통보 부탁드립니다.",안전도시국 교통과
"저희 동네에 있는 여객자동차터미널이 어떤 사유로 인해 폐쇄되었습니다. 이로 인해 지역 주민들은 교통 불편함이 늘어나고, 이를 해결하기 위해 대중교통 이용이 어려워졌습니다. 따라서, 해당 여객자동차터미널사업을 상속받은 자가 신속하게 일을 처리하여 빠른 시일 내에 재개발 및 운영을 해주시기를 청원드립니다. 감사합니다.",안전도시국 교통과
안녕하세요. 제가 주민으로서 사회복지법인의 기본재산처분허가에 대한 문의 사항이 있어서 연락드립니다. 기본재산 처분허가 관련된 절차와 신청 방법에 대해 궁금한 점이 있습니다. 이에 대해서 상세히 안내 받을 수 있는 방법이 있을지 확인 부탁드립니다. 이 민원 사항은 공공기관 '복지생활국 가족복지과'에서 처리 가능할 것 같아서 이쪽으로 신청하게 되었습니다. 감사합니다.,복지생활국 가족복지과
사회복지복지법인 기본재산처분허가에 대한 문의드립니다. 처리 상황을 알고 싶습니다.,복지생활국 가족복지과
저희 동네에 위치한 사회복지법인의 정관변경에 대한 문제가 있어서 민원을 제기합니다. 이에 대한 처리와 확인 부탁드립니다.,복지생활국 가족복지과
사회복지법인 정관 변경에 대한 정보를 요청합니다. 관련된 자세한 내용과 변경 예정일에 대한 안내 부탁드립니다.,복지생활국 가족복지과
골재채취업 양도·양수신고와 관련하여 제출해야 할 서류와 절차에 대해 안내해주시길 바랍니다. 저희가 필요한 정보를 제출하면서 문제가 생길 경우 빠른 처리를 부탁드립니다. 감사합니다.,안전도시국 건설과
저는 XX지역 주민으로서 최근에 골재채취업 양도·양수신고에 대한 관심이 생겨 문의 드립니다. 저희 동네에서는 이와 관련된 제도나 절차가 어떻게 이루어지는지 궁금합니다. 골재채취업 양도나 양수에 관련된 신고절차나 필요한 서류 등에 대해 자세하게 안내해주시면 감사하겠습니다.,안전도시국 건설과
산림경영계획 변경으로 인해 주변 산림자원의 훼손이 예상되어 이에 대한 대책 마련을 요청합니다. 처리 부탁드립니다.,도시건설국 안전녹지과
제가 거주하는 지역에서 '산림경영계획(변경) 인가'가 승인되었다는 것을 확인하였습니다. 이에 대한 추가적인 안내나 절차가 필요한 경우 언제든지 문의 드리겠습니다.,도시건설국 안전녹지과
"안녕하세요, 제가 거주하는 지역에서 설치된 '소음·진동 배출시설'로 인해 생활 속에서 불편함을 느끼고 있습니다. 해당 시설에 대한 허가(신고)가 이루어지지 않아서 문제가 발생하고 있는 것으로 추정됩니다. 이에 대해 빠른 조치를 취해주셔서 주민들의 건강과 안정적인 생활 환경을 보장해주시길 부탁드립니다.",경제복지국 환경자원과
주변에 소음과 진동을 일으키는 시설이 설치된 것 같습니다. 제가 소음·진동 배출시설 설치허가(신고)를 신청하려 합니다. 관련하여 처리해 주시면 감사하겠습니다.,경제복지국 환경자원과
저는 ○○동 주민 ○○○ 입니다. 최근 지하수개발·이용시공업 승계신고로 인해 인근 지역의 환경이 심각하게 오염되고 있다는 것을 알게 되어 매우 우려스럽습니다. 해당 사업에 대한 충분한 검토와 대처가 이루어져야 한다고 생각합니다. 이에 대해 신속하게 확인하고 대처해 주시기를 요청합니다. 감사합니다.,복지생활국 환경청소과
저는 지하수 계획 개발사업에 대해 이슈가 있어 이를 알리고자 합니다. 최근 근처에 지하수개발·이용시공업 승계신고가 접수되어 이에 대한 검토와 조치를 요청드립니다. 이로 인해 생태계 등 교란요인이 발생할 가능성이 있으니 신속한 대응 부탁드립니다. 감사합니다.,복지생활국 환경청소과
"산지복구설계서 승인신청과 관련하여, 인근 주민들은 야생동물 및 식물 보호를 위해 급한 대책이 필요하다는 요구를 하고 있습니다. 이에 대해 공공기관의 신속한 처리와 결정을 요청드립니다.",도시건설국 안전녹지과
"산지복구설계서 승인신청에 대한 민원 관련하여, 승인 결과를 알고 싶습니다. 감사합니다.",도시건설국 안전녹지과
"저는 '지하수영향조사기관'의 등록신청, 변경등록신청에 관한 문의 사항이 있어 민원을 제기합니다. 이에 관한 처리는 공공기관의 '복지생활국 환경청소과'에서 담당하여 주시면 감사하겠습니다.",복지생활국 환경청소과
저는 지하수영향조사기관 신규 등록 또는 변경 등록 신청을 하고자 합니다. 관련 절차와 필요한 서류를 안내해주시면 감사하겠습니다.,복지생활국 환경청소과
제가 거주하는 지역에서 산지전용(변경)허가를 받으려면 어떻게 해야 하나요? 처리 방법과 필요한 서류가 어떤 것인지 알려주세요. 이와 관련된 정보를 알고 싶습니다. 감사합니다.,도시건설국 안전녹지과
"저는 ○○동에 거주하는데요, 최근에 상품을 구매하려는데 '산지전용(변경)허가'가 필요하다는 답변을 받았습니다. 해당 상품의 출처 확인 및 안전성을 위해 이러한 규제가 있음을 이해하지만, 상품 구매에 어려움이 있어서 매우 불편합니다. 가능하다면 적극적인 해결 조치 부탁드립니다. 감사합니다.",도시건설국 안전녹지과
저는 '석유판매업(용제판매소)등록' 관련 민원을 제기하고 싶습니다. 해당 업무는 경제복지국 창조경제과에서 처리해 주시길 부탁드립니다. 감사합니다.,경제복지국 창조경제과
제가 석유판매업(용제판매소)를 직접 운영하고자 하여 등록을 신청합니다. 관련된 절차와 필요한 서류에 대해 안내해주시면 감사하겠습니다.,경제복지국 창조경제과
"저희 동네에 있는 A 아파트의 일부가 임대주택으로 지정되어 있지만, 최근 분양전환 허가가 내려졌다는 소문을 들었습니다. 저희 동네에는 이미 많은 분양 전환 사례로 인해 주택 가격이 상승하고 있는 상황이라 우려스럽습니다. 이에 대한 검토와 조치가 필요하다고 생각합니다. 문제 해결에 대한 조치가 필요합니다. 감사합니다.",안전도시국 건축주택과
저희 동네에 위치한 A아파트의 임대주택이 분양전환이 허가되었다는 소식을 들었습니다. 이에 대한 자세한 정보를 문의드립니다.,안전도시국 건축주택과
"가축분뇨관련 영업을 하고 있어서, 허가신청서, 변경허가신청서, 변경신고서를 제출하고 싶습니다. 처리 가능한 방법이 있으면 결과를 알려주세요. 감사합니다.",경제복지국 환경자원과
애완동물의 배설물 처리를 위해 가축분뇨관련영업 신청을 했습니다. 허가발급에 대한 안내를 부탁드립니다.,경제복지국 환경자원과
"안녕하세요, 유해화학물질 영업변경 허가신청/신고와 관련한 주민입니다. 해당 사항에 대하여 처리해주시길 요청드립니다. 감사합니다.",복지생활국 환경청소과
저희 동네에 유해화학물질을 다루는 영업체가 새로 들어온다는 소식을 들었습니다. 이에 대한 안전성과 환경오염 등의 위험성을 우려하여 영업 변경허가에 대한 절차가 철저하게 수행된다는 점을 요청합니다. 또한 정기적인 모니터링 및 감시체제가 이루어져 함께 안전성 확보에 노력해주시기 바랍니다.,복지생활국 환경청소과
이 곳은 봉안시설(봉안묘·봉안탑·봉안담) 설치(변경) 신고 관련하여 문의드립니다. 특정 작업에 대한 사전 승인을 받은 후 작업을 처리하도록 도와주실 수 있을까요? 감사합니다.,복지생활국 복지서비스과
봉안시설(봉안묘·봉안탑·봉안담) 설치(변경) 신고를 하려고 합니다. 필요한 서류와 절차에 대해 안내 부탁드립니다.,복지생활국 복지서비스과
"저는 ○○동 주민 ○○○입니다. 현재 ○○공원 이용 시 국유(공유)재산사용허가 미비로 어려움을 겪고 있습니다. 국유(공유)재산사용허가가 승인되어야만 이용 가능한 시설들이 다수 존재하는데, 이에 따른 불편함을 해소하기 위해 국유(공유)재산사용허가가 가능한지 확인 부탁드립니다. 감사합니다.",도시건설국 도시공원과
제가 소유하고 있는 부동산이 국유(공유)재산으로 지정되어 사용에 제한이 생겼습니다. 이에 국유(공유)재산사용허가 신청을 하고자 합니다. 신청 관련 안내나 필요한 문서가 있다면 알려주시기 바랍니다.,도시건설국 도시공원과
"안녕하세요, 의료기기판매업을 하고 있는데 최근 사업장 주소가 변경되었습니다. 변경신고서를 작성하여 제출하고자 하는데, 어떤 절차를 따라야 하는지 문의드립니다. 처리 부탁드립니다.",보건소 보건과
의료기기판매업 변경신고 접수가 완료되었습니다. 필요한 서류와 절차에 따라 처리가 이루어질 예정입니다. 감사합니다.,보건소 보건과
"저는 산후조리업을 운영하는 업체 대표입니다. 지금까지 운영해 온 업체의 변경신고를 하려고 합니다. 관련서류와 비용은 준비했으며, 보건과에서 처리 부탁드립니다. 감사합니다.",보건소 보건과
저는 산후조리를 받고 있는 가정이나 주변 지인들이 해당 업체에 대한 신뢰성과 안전성에 대한 우려를 표시하며 '산후조리업 (변경)신고'를 요청하고 있습니다. 이와 관련된 처리 상황을 빠른 시일 내에 알려주시길 부탁드립니다.,보건소 보건과
저희 동네에 위치한 건물에서 공유수면점 및 사용변경허가 관련하여 문제가 발생하여 이에 대한 처리가 필요합니다. 처리 가능하시면 연락 부탁드립니다. 감사합니다.,안전도시국 건설과
공유수면점 및 사용 변경 허가에 대한 관련 절차 및 신청 방법에 대한 안내가 필요합니다. 가능하면 신속한 처리 부탁드립니다.,안전도시국 건설과
"안녕하세요. 허가사항 변경허가(문화재)와 관련해 문의 드립니다. 변경 사항을 신고하려는데, 처리 방법 및 절차를 안내받고 싶습니다. 공공기관 측에서 처리해주시면 감사하겠습니다.",문화공보실
"저희 동네에 위치한 문화재가 이전에 받았던 '허가사항 변경허가'와 관련하여 불편한 사항이 있어서 민원을 접수하고자 합니다. 이전에는 일부 창문을 개조하여 에어컨 설치를 허용했으나, 최근에는 추가적인 에어컨 설치를 제한하고 있어서 불만이 누적되고 있습니다. 이와 관련된 조치나 설명을 부탁드립니다. 감사합니다.",문화공보실
"저는 가정폭력 피해자입니다. 가정폭력상담소를 찾아본 결과, 저의 거주지역 상담소가 변경되었음을 알게 되었습니다. 이에 따라서 변경신고를 하려고 합니다. 저는 '주민생활지원국 복지지원과'에 해당하는 공공기관에 이 문제를 해결해 주시길 바랍니다. 감사합니다.",주민생활지원국 복지지원과
저희 아파트 단지에 있는 가정폭력상담소가 이전으로 인해 사용할 수 없게 된 것 같습니다. 새로운 위치나 대체 시설이 있는지 알고 싶습니다. 가능하다면 신속한 대처 부탁드립니다.,주민생활지원국 복지지원과
저희 동네 주변 지하수 개발과 이용이 변경될 예정이라고 들었습니다. 이에 대한 환경 영향과 안정성 등을 확인할 필요성을 느끼고 있습니다. 지하수 개발과 이용 변경에 대한 허가를 신청하고자 합니다. 이에 대한 처리 부탁드립니다.,주민생활지원국 환경청소과
"'지하수개발·이용 변경허가' 관련하여, 제가 소재하는 지역의 지하수개발과 이용 변경에 대해 문의드립니다. 예상 시공기간과 문제점 등에 대한 자세한 안내가 필요합니다. 부디 신속하고 성실한 답변 부탁드립니다.",주민생활지원국 환경청소과
"안녕하세요, 가스용품 제조사업의 변경허가에 대해 민원을 접수하고자 합니다. 최근 제조사업의 변경으로 인해 동네 내 가스 누출 사고 발생 가능성이 높아져 걱정됩니다. 이에 관련 법규의 엄격한 준수와 안전한 대응 조치가 필요하다고 생각합니다. 가능한 조속한 처리 부탁드립니다.",주민생활지원국 경제과
제가 거주하는 지역에서 가스용품 제조사업의 변경허가 관련하여 문제가 발생하고 있습니다. 이에 대해 빠른 조치를 취해주시기 바랍니다. 감사합니다.,주민생활지원국 경제과
"안녕하세요, 아동복지시설 위치해 있는 주민입니다. 저희 동네 아동복지시설에서는 현재 휴지 상태로 운영되고 있습니다. 이에 대해 문제가 있어 신고 드리고자 합니다. 가능한 빠른 조치를 취해주시기를 부탁드립니다. 감사합니다.",주민생활지원국 복지지원과
"'아동복지시설의 휴지, 폐지, 재개에 대한 신고합니다.'",주민생활지원국 복지지원과
노인의료복지시설 이용에 대한 비용수납 문제로 인해 불편을 겪고 있습니다. 관련 규정에 따라 비용 청구 과정이 원활하지 않아서 문의 드리게 되었습니다. 빠른 처리 부탁드립니다.,주민생활지원국 복지지원과
노인의료복지시설에서 비용수납에 관한 문제가 발생하여 신고하고자 합니다. 적절한 조치가 취해진 후 결과를 알려주시기 바랍니다. 감사합니다.,주민생활지원국 복지지원과
"안녕하세요. 오늘은 '장애인복지시설 설치·운영신고' 민원을 신청하려 합니다. 주변에는 장애인분들이 많이 계시고, 적극적으로 지원하기 위해 복지시설을 설치하고 운영하고자 합니다. 따라서, 관련 부서에서 필요한 조치를 취해주시면 감사하겠습니다.",주민생활지원국 복지지원과
장애인복지시설 설치·운영신고 관련하여 시설 내 접근성이나 시설의 유지보수 등에 문제가 있어 신고를 하고 싶습니다. 가능한 빠른 조치 부탁드립니다.,주민생활지원국 복지지원과
"안녕하세요, 제가 무료직업소개사업을 이용하고자 합니다. 혹시 해당 사업에 필요한 신청서나 자세한 안내 문서가 있다면 알려주시기 바랍니다. 감사합니다.",주민생활지원국 경제과
"무료직업소개사업 신고를 하려면 어떤 서류가 필요한가요? 또, 어떤 절차를 거쳐야 하나요? 자세한 안내 부탁드립니다.",주민생활지원국 경제과
"안녕하세요, 동물병원 개설신고 변경과 관련하여 불편한 사항이 있어 민원을 접수하게 되었습니다. 지난 5월에 개설신고를 제출한 후 추가 정보를 제공하여 신고내역에 변경사항이 발생했습니다. 이에 따라 변경된 신고내역을 교부받을 수 있도록 도와주시면 감사하겠습니다. 처리결과에 대한 안내 부탁드립니다. 감사합니다.",주민생활지원국 경제과
저희 동네에 위치한 동물병원이 개설신고를 변경했다고 들었습니다. 이로 인해 주변 주민들은 이용에 불편함을 느끼고 있습니다. 관련 조치를 취해주시면 감사하겠습니다.,주민생활지원국 경제과
"안녕하세요. 제가 거주하는 지역에서 고압가스 제조·판매·저장소 설치 변경허가에 관한 문의가 있습니다. 이에 따라서, 해당 시설이 유효한 안전성과 환경 적합성을 충족시키는지에 대한 검토와 조치가 필요합니다. 이에 대한 신속하고 정확한 조치를 취해주시기를 요청드립니다. 감사합니다.",주민생활지원국 경제과
"저희 동네에 새로운 고압가스 제조·판매·저장소 설치 계획이 있다는 소식을 들었습니다. 이에 대해 안전 문제와 주민 건강에 대한 우려를 느끼고 있습니다. 따라서, 해당 시설의 변경허가에 대한 검토를 철저히 해주시기를 요청합니다. 감사합니다.",주민생활지원국 경제과
"안녕하세요. 가축사육업 관련하여 휴업, 폐업, 영업재개, 등록사항 변경 신고에 관한 민원을 제출합니다. 관련 절차 및 요구사항을 숙지하여 처리해주시길 바랍니다. 감사합니다.",주민생활지원국 경제과
"가축사육업을 하고 있는데, 휴업을 하려고 합니다. 휴업 신고서를 제출하려고 하는데, 신청 절차와 필요한 서류를 안내해주시면 감사하겠습니다.",주민생활지원국 경제과
저는 영업자 지위승계를 위한 신고를 하려고 합니다. 관련 신청서와 필요한 서류를 준비하여 제출하겠습니다. 처리 상황 및 결과에 대한 안내를 부탁드립니다. 감사합니다.,주민생활지원국 경제과
저는 영업자 지위승계를 신고하려고 합니다. 현재 영업자로 등록되어 있는 □□(사람 또는 업체)의 영업자 지위를 제가 승계함을 신고합니다. 저는 이에 필요한 서류를 준비하여 제출할 준비가 되어 있습니다. 감사합니다.,주민생활지원국 경제과
"저희 동네에서 현재 진행 중인 굴착공사에서 시간 내에 완료하지 못하고 늦어지고 있어 필요 없는 소음과 진동이 지속적으로 발생하고 있습니다. 이로 인해 주민들의 심리적 고통과 건강 문제가 발생하고 있으니 빠른 조치를 취해주시길 바랍니다. 굴착행위 변경신고를 통해 초기 계획과 다른 방법으로 공사를 계속 진행하고 있다는 것을 확인했습니다. 저희 동네를 포함한 지역 주민들을 고려하여, 굴착공사를 빠르게 종료해주시고 더 이상의 피해가 발생하지 않도록 적극 대처해주시기를 요청드립니다.",주민생활지원국 환경청소과
"저희 동네에서 진행 중인 공사 내용의 굴착행위가 변경되어, 변경신고 드립니다. 최근 공사현장에서 굴착기계 등이 이동하여 다른 위치에서 굴착작업이 이루어질 예정이라는 내용을 알고 있습니다. 이에 따라 인근 건물의 주차장, 도로 등에 영향을 줄 가능성이 있어, 불편한 점이 없도록 예방하고 대응할 필요가 있습니다. 이에 대한 전반적인 계획 및 대응 방안 등을 적극적으로 검토하여, 신속하게 조치해주시길 바랍니다.",주민생활지원국 환경청소과
"안녕하세요, A구민 B입니다. 제가 거주하는 C동 아파트에는 D층 이상부터는 파란색 차량만 주차 가능하다는 제한이 있습니다. 그런데 최근 D층 이상 주차장에 대규모 공사가 예정되어 있어, 파란색 차량의 주차공간이 축소될 예상입니다. 이에 따라 저희 아파트 주민들은 파란색 차량으로 주차할 수 있는 공간을 찾기 힘들어질 것으로 예상됩니다. 그래서 저희 아파트 주민으로서, D층 이상 주차장 내 파란색 차량 주차 공간 확보 및 다른 대안적인 주차 공간 확보를 요청합니다. 이에 따른 동력장치 설치(변경)허가 부탁드립니다. 감사합니다.",주민생활지원국 환경청소과
저희 동네에 새로운 동력장치 설치(변경) 허가가 필요합니다. 관련 절차와 조건을 알려주시면 감사하겠습니다.,주민생활지원국 환경청소과
저는 00동에 거주하는 00이라고 합니다. 최근 00 사업자로부터 담배소매인 영업소 위치변경에 대한 통보를 받았습니다. 영업소의 위치는 00에서 00으로 이전될 예정입니다. 따라서 이에 대한 승인을 요청드립니다. 이상의 사항을 처리해주시면 감사하겠습니다.,주민생활지원국 경제과
담배소매인 영업소위치변경승인 결과를 알고 싶습니다.,주민생활지원국 경제과
"궤도사업 경영과 관련, 전용 궤도운영의 휴지, 휴지기간 변경, 폐지에 대한 불만이 있어 신고합니다. 처리해주시면 감사하겠습니다.",안전도시국 교통과
"저희 동네의 궤도사업 경영과 관련하여, 전용궤도 운영의 휴지 및 휴지 기간 변경, 그리고 폐지 신고에 대한 민원을 제기하고자 합니다. 감사합니다.",안전도시국 교통과
"안녕하세요, 고압가스 제조·판매·저장소설치 관련하여 주민으로서 의견을 드리고 싶습니다. 해당 업무를 수행하는 기업들은 안전성에 대한 점검과 규제를 받아야 한다고 생각합니다. 특히, 안전사고 발생 시 주민들의 생명과 안전에 큰 영향을 끼칠 수 있다는 점을 강조하고 싶습니다. 따라서, 더욱 엄격한 규제와 안전 점검이 이루어져야 한다고 생각합니다. 감사합니다.",주민생활지원국 경제과
"저희 동네에 고압가스 제조·판매·저장소 설치 허가가 내려졌는데, 이와 관련하여 안전 문제와 주민 건강 등에 대한 우려가 있어 문의드립니다. 가능한 조치를 취해주시기 바랍니다.",주민생활지원국 경제과
"안녕하세요. 대기배출시설 변경허가 및 변경신고와 관련하여 민원을 접수하고자 합니다. 처리과정과 요구되는 서류, 절차 등에 대한 안내가 필요합니다. 감사합니다.",주민생활지원국 환경청소과
"저희 동네에 위치한 대기배출시설에서 변경이 있었는데, 해당 시설의 변경허가나 변경신고가 이루어졌는지 궁금합니다. 이에 대한 확인 부탁드립니다.",주민생활지원국 환경청소과
농약 사용에 관심을 가지게 되어 농약 판매업을 시작하고자 합니다. 따라서 '농약판매업등록'에 필요한 절차와 필요한 서류에 대해 안내해주시기 바랍니다. 감사합니다.,주민생활지원국 경제과
농약판매업 등록 신청을 위해 필요한 서류와 절차를 안내해 주세요.,주민생활지원국 경제과
"저희 동네에 최근에 고압가스제조(변경)신고가 접수되었습니다. 이에 따라 이 공급시설이 우리 주민들의 안전을 해칠 가능성이 있다고 우려합니다. 따라서, 이 공급시설이 안전하게 운영되고 있는지 점검해주시길 요청드립니다. 주민들의 생명과 안전을 위해 신속한 조치를 취해주시기 바랍니다. 감사합니다.",주민생활지원국 경제과
주변에 '고압가스제조(변경)신고' 관련 시설이 설치되면서 불안감을 느끼고 있습니다. 이에 따라 근처 주택 가격 하락 및 안전 문제가 우려됩니다. 빠른 조치를 취해주시기 바랍니다.,주민생활지원국 경제과
